id	text	HOTEL#HAUPT	ZIMMER#SAUBERKEIT	ZIMMER#HAUPT	HOTEL#PREIS	LAGE#HAUPT	ESSEN&TRINKEN#HAUPT	ESSEN&TRINKEN#RUHE	ZIMMER#RUHE	HOTEL#STYLE	HOTEL#SAUBERKEIT	SERVICE#HAUPT	ESSEN&TRINKEN#PREIS	ZIMMER#STYLE	LAGE#PREIS	LAGE#RUHE	ESSEN&TRINKEN#STYLE	ZIMMER#PREIS	SERVICE#SAUBERKEIT
923	"Das Hotel liegt einwenig außerhalb von Regensburg, man muss immer mit der Bahn vom Hbf an die in die Jahre gekommene Haltestelle """"Prüfening"""" fahren"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
924	Von außen machte das Hotel nicht den perfekten Eindruck, es war aber zu meiner Zufriedenheit im Innern anders	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
925	Die Lobby ist groß, es gibt reichliche Speiseangebote und ein freundlich-kompetentes Personal	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
926	Das ein und auschecken lief reibungslos ab	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
927	Beim Frühstück hat man wie gewohnt bei einem 4 Sterne Hotel viel Auswahl, das breite Speisenangebot und das nette Personal ließen mich meinen Aufenthalt genießen	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
928	Dieses Hotel ist das einzige der Kette welches nicht in der Lage ist das Frühstück als Einzelrechnung auszuweisen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
929	Hier wird man also über den Tisch gezogen, wenn man kein Frühstück haben möchte	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
930	Mit dem Auto von der Autobahn rasch erreichbar	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
931	Tiefgarage beim Hotel	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
932	Mit den Linienbussen schnell in der Altstadt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
933	Modern eingerichtetes Hotel mit Flair	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
934	"Elegantes Restaurant """" Alte Ziegelei """" und dieBar """"Z111"""" sorgen für das leibliche Wohl"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
935	Unser Zimmer war ausreichend groß, doch leider nicht in allen Punkten in einwandfreiem Zustand	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
936	Den Duschschlauch im Bad konnte ich ja noch selber in Ordnung bringen, beim Geklapper der zu lauten Klimaanlage musste ich dann allerdings passen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	So blieb uns nur, bei offenem Fenster zu schlafen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	Das ging wegen der dann doch zu lauten und zu nahen Autobahn aber auch nur bis gegen 6:00 Uhr in der Früh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
939	Wir würden das Hotel aber dennoch empfehlen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	Denn der Service des sehr freundlichen und hilfsbereiten Personals ist sehr gut und macht vieles wieder wett und die Klimaanlage ist ja in anderen Zimmern vielleicht leiser	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
941	Sehr zu empfehlen ist das Restaurant zum Dinner	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
942	Das Best Western liegt direkt an der Autobahnabfahrt und ist gut zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
943	Ein schönes modernes Businesshotel mit guter Ausstattung	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
944	Zur Innenstadt von Regensburg läuft man gut 30 Minuten 😥 aber nach einem anstrengenden Arbeitstag ist Bewegung gut	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
945	😊😅 Die Zimmer sind geräumig und gut ausgestattet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
946	Das Frühstück 🥞 🍳 ist reichhaltig und lecker😋	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
947	Vielleicht etwas wenig Personal am Wochenende, keiner da der bei den fehlenden bzw	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
948	Zimmer gut, Frühstück sehr gut, nur die Warmhaltung der Spiegeleier könnte besser sein	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
949	Park Möglichkeit für VW Busse schwierig	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
950	Bitte Vorsicht für jeden, der gerne kühl schläft! Ein großer Teil der Zimmer liegt direkt an einem Autobahnzubringer	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
951	Ich hatte mich schon damit abgefunden dann mit geschlossenem Fenster zu schlafen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	Dann musste ich feststellen, dass die Klimaanlage sich nicht auf weniger als 22Grad regeln lässt	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	Bei dem Preis für mich ein Unding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	Für mich nie wieder	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	In der Umgebung gibt es nichts	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
956	sehr ruhige stilvoll eingerichtete Zimmer , alles sauber und ordentlich, Aufgeschlossenes Personal an der Rezeption, rasche Abwicklung bei Ankunft und Abreise	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
957	Lediglich leichtes Manko das Restaurant betreffend	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
958	Frühstück dagegen hervorragend	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
959	Hotel sehr empfehlenswert	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	Der Service ist bescheiden und das Management kann Gäste die sich daneben benehmen nicht zur Ordnung rufen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
961	Die Füße auf dem Tisch, Nachtruhe nicht berücksichtigt und den Frühstücksraum zum Dschungel erklärt	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
962	Auf meine Beschwerde wurde ich von dem Hotelpersonal attackiert!!!	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
963	Die Freundlichkeit des Personals an der Rezeption sollte dramatisch verbessert werden	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
964	Wir bekamen ein behinderten gerechtes Zimmer obwohl wir so eines nicht bestellt haben	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	(Griffe an den Waschbecken, Haltestange am WC, Rollstuhldusche mit Sitz) Ambiente eines Krankenzimmers ! Nach Reklamation erhielten wir kein normales Zimmer weil das Hotel restlos ausgebucht sei, obwohl wir schon im Februar gebucht haben	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
966	Wir hätten ja angeben können das wir kein Behinderten Zimmer wüschten, so die Aussage	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
967	Mängel die wir auch noch dem Service an dem Tag der Anreise meldeten: -Zahnpastareste an der linken Wand neben des Waschbeckens	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	- Haare auf dem Sessel - sehr staubiges Zimmer - der Heizkörper im Badezimmer tropfte (Wasserlache) - Duschvorhang unten rostig braun - Klimaanlage kühlt nicht	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	Aus beruflichen Gründen habe ich in Regensburg übernachtet, ich kam erst recht spät im Hotel an, ein Einchecken war selbst um die Zeit einfach und schnell - die Mitarbeiter waren sehr freundlich und hilfsbereit	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
970	Das Zimmer war groß, das Bad großzügig und sehr sauber	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
971	Das Frühstück ist ein High-Light, sehr umfangreich und vielfältig! Wirklich sehr gut	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
972	Ein durchaus empfehlenswertes Hotel mit guter Erreichbarkeit, sehr gutem freundlichen Service und guter moderner Zimmerausstattung, angebundener Parkgarage	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
973	Auch das Frühstück bietet alles, was man mag	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
974	Preis-Leistungsgefüge ist in Ordnung	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	Frühstück wirklich sehr gut, ebenso Service	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
976	Lage des Hotels ist verkehrsmäßig günstig, gleichzeitig ist die Innenstadt gut und schnell zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
977	Ein sehr modernes Hotel mit ebensolchen Zimmern, das trotz unmittelbarer Nähe zur Autobahn überraschend ruhig ist (ich konnte nachts sogar das Fenster offen lassen)	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
978	Was ich vermißt habe, war ein Radiowecker oder eine Uhr, wo man nachts auch mal die Zeit ablesen kann, aber ansonsten war das Zimmer super ausgestattet, sogar mit kostenlosen alkoholfreien Getränken in der Minibar	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
979	Das Frühstück war ausgezeichnet und umfangreicher als ich es je in einem anderen Hotel erlebt habe - es gab Weißwürste und Brezen, Rührei, gekochte Eier, Würstchen, Speck, Baked Beans, diverse Wurst- und Käsesorten, Räucherlachs, allerlei Cerealien, Joghurt, verschiedene Marmeladen und Aufstriche, 7 oder 8 verschiedene Säfte und und und	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
980	Das Hotel ist für Tagungen gut	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	Seminarbetreuung gut, Zimmer ok, alles sehr sauber	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	Frühstück saugut	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
983	Ins Zentrum 5 km	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
984	Das Personal ist etwas reserviert	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
985	Sehr sauber, tolles Frühstück	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
986	Tiefgarage für 8EUR direkt nebenan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
987	Empfang sehr professionell	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
988	Die Bar im hinteren Bereich wurde nicht getestet sah aber gut aus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
989	Zimmer ausreichend eingerichtet mit schönem Nassbereich	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
990	Modernes Hotel, excellente Mitarbeiter, Super Komfort, großzügiges Frühstück das mit 4,80 € auf der Rechnung ausgewiesen wird	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
991	In die Altstadt kommt man mit ÖNV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
992	Direkt an der Autobahneinfahrt gelegen, so daß die Abreise zügig geht	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
993	Gepflegtes Hotel mit gutem Preis / Leistungsverhältnis	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
994	Verkehrsgünstige Lage sowohl für PKW und ÖPNV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
995	Umfangreiches Frühstücksangebot im Preis enthalten	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
996	Gutes italienisches Restaurant in der Nähe, zu Fuß erreichbar	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
997	Ruhig gelegen, modern	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
998	Große Zimmer, Halle mit dem Charm eines Gefängnis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
999	Matratzen müssen ausgetauscht werden, gutes Frühstück mit großzügigem Buffet	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1000	Gute Tiefgarage und vernünftige Preise da 3km von der Altstadt entfernt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	Alles in allem war es ein angenehmer Aufenthalt, sehr gutes Abendesen und Frühstück, das Servicepersonal sehr aufmerksam	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1002	Der Fussboden im Zimmer war etwas staubig	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	Die Mitarbeiter am Empfang waren sehr freundlich und hilfsbereit	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1004	Waren überrascht, schönes und grosses helles Zimmer mit bequemen Betten	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	Sehr fein zu Abend gegessen im Hotelrestaurant	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1006	Frühstück war auch gut	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1007	Schnelles und unkompliziertes Checking	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1008	Parkgarage mit Lift vorhanden	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	modernes Hotel, ca. 15 Minuten vom Hauptbahnhof entfernt, große Zimmer mit Minibar, Kostenlosem WiFI, sehr gutes Frühstück, Mittagesse nauch sehr gut, hat Tagungsräume, empfehlenswert, war hier zum 2. Mal	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1010	Sehr professioneller Service, guter Meetingraum	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1011	Auch die Hotelzimmer sind schön und modern eingerichtet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1012	Frühstücksbuget ist lecker	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1013	10 Euro) schnell erreichbar	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	Für Tagungen eine Empfehlung!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	Leider ist das Hotel nicht wirklich gepflegt	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1016	Dies wurde schnell an vielen kleinen Details deutlich: stark verschmutzender Aufzug, Glasflächen mit Fingerpatschen, Schimmel an allen Dichtungen im Bad - komplette schwarze Dichtungen -, Löcher im Bettzeug, Flecken überall in den Teppichen, etc)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1017	Das ist einfach ärgerlich, da diese Kleinigkeiten wirklich einen schlechten ersten Eindruck machen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	Insgesamt wirkt das Hotel daher stark abgewohnt	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1019	Das Frühstück ist in Ordnung, das Essen im Restaurant auch	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1020	Der Service eher mittelmäßig	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1021	Insgesamt habe ich schon deutlich bessere Hotels gesehen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	Wir haben mal wieder eine ruhige Nacht hier verbracht	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1023	Der Empfang war wie immer sehr freundlich und unkompliziert	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1024	Die Zimmer haben einen neuen, sehr schönen Boden erhalten	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1025	Das Frühstück war wie immer sehr vielfältig und gut	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1026	Die Lage ist etwas ausserhalb, aber gut	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	Das Zimmer war modern eingerichtet und ausreichend groß	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1028	Der Service, ob Empfang oder im Restaurant, war freundlich und aufmerksam	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1029	Der Kurzaufenthalt begann mit einem sehr freundlichen Empfang an der Rezeption	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1030	Trotz später Anreise nach 22:00 Uhr hielt „man“ sein Homepage-Wort, bis 22:30 Uhr essen zu können	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1031	Die Speisekarte überraschte bereits positiv, das gereichte Wiener Schnitzel (ein echtes, keines nach Wiener Art!) war richtig gut, der Beilagensalat schmackhaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1032	Das passte! Die Zimmer sind großzügig geschnitten, die in der Minibar verfügbaren nicht-alkoholischen Getränke kostenlos! Den Kuraufenthalt rundete ein ausgewogenes, gutes Frühstück ab	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
1033	Die Lage und Verkehrsanbindung ist sehr gut	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	Die Hotelgarage ist preiswert und sicher	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	Der Service ist freundlich und sehr aufmerksam	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1036	Die Zimmer sind sauber, modern und sehr ruhig	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1037	Das Frühstück und der Restaurantservice sind eine Klasse für sich	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1038	Das Preis-/Leistungsverhältnis ist unschlagbar günstig	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	"Dieses Best-Western-Hotel steht auf unserer Liste für Zwischenübernachtungen auf dem Weg in den Süden ganz oben! PS: Wenn Sie auf der Durchreise später ankommen, und keine Lust mehr haben zum Essen das Hotel zu verlassen: Das Hotelrestaurant """" Alte Ziegelei"""" bietet sehr gute regionale Gerichte an"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1040	Das Hotel liegt etwas ausserhalb direkt an der Autobahnausfahrt und eignet sich daher als Kurzaufenthalt hervorragend	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	Mit den ÖV (Haltestelle direkt vor dem Hotel) ist das Stadtzentrum in 10 Minuten sehr gut erreichbar	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	Die Zimmer sind sehr geräumig, sauber und gut eingerichtet	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1043	Die Rezeption mit sehr freundlichen und äusserst hilfsbereiten Mitarbeitern gibt das Gefühl, willkommen zu sein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1044	Wir waren von „Best Western Hotel“ und deren Team mal wieder begeistert! Toller Service, herrliches Zimmer und oberleckeres Frühstück, und nochmals toller Service durch ein sehr aufmerksames und freundliches Team	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1045	Das Hotel liegt zwar nicht in der Innenstadt ist aber sehr gut mit dem Auto erreichbar, große Zimmer, guter Service, gutes Frühstück	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
1046	Modern eingerichtet und guter Startpunkt für einen Besuch in Regensburg	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1047	Guter und freundlicher Service, großzügige und mit allem, was man benötigt ausgestattete Zimmer (Laptop-Safe, großer Schreibtisch, gutes Licht), ruhig, sehr sauber und ein ordentliches Frühstück	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0
1048	Zwar nicht im Zentrum und in unmittelbarer Umgebung gibt es keine große Auswahl an Restaurants, dafür aber sehr verkehrsgünstig für PKW Anreise	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	Freundlicher Empfang, gutes Zimmer und super Preis ! Das Frühstück ist nicht leicht zu überbieten, allerdings bin ich um kurz nach 10:00 aufgefordert worden das Frühstück in der Lobby zu beenden !!! Das bin ich noch nie gefragt worden !	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1050	Liegt unweit der Autobahn im OT Königswiesen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	Zimmer sind modern und großzügig Eingerichtet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1052	Restaurant und Bar bieten Ihnen eine Karte für mittlere und gehobene Ansprüche	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1053	sehr groszügige Suiten mit sehr schönem und sehr sauberen Badezimmer sehr groß Badewanne super mit TV die Bar sowie die Terrasse sind okay eine Tiefgarage ist auch vorhanden	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1054	sehr freundliches Personal und ein wirklich sehr gutes Frühstück wir kommen sehr gerne wieder	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1055	Das Hotel ist modern und sauber	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1056	Die Zimmern bieten ziemlich viel Platz, die Badezimmern sind ebenfalls sauber	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1057	Nur die Klimaanlage hat nicht sehr gut gekühlt, aber es war auch um die 35 Grad draußen als wir da waren	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	Das Personal ist sehr freundlich und kompetent	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1059	Das Frühstücksbüffet ist frisch und 4 Sterne würdig	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1060	Vor allem das Preis-Leistungs-Verhältnis ist sehr gut	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	Wir sind schon in viel teurere (5 Sterne) Hotels gewesen die deutlich schlechter waren	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	Ein gutes hotel für einen citytrip nach Regensburg	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	Das Hotel befindet sich zwar nicht direkt in der Stadt, aber mit dem Auto ist man in 7 Minuten im Zentrum, wo man gut und relativ günstig parken kann	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	Das Hotel liegt etwas ausserhalb des Stadtzentrums	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	Mit dem ÖV ist es aber sehr gut zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	Auch mit dem Auto findet man in einem der Parkhäuser immer einen Parkplatz	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	Der Empfang war sehr nett	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1068	Unser Zimmer war tip top	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	Es war geräumig und sauber	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1070	Da es nach hinten lag, war es auch ruhig	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1071	Das Frühstücksbüffet im angeschlossenen Restaurant war sehr reichlich und sogar einen richtigen Espresso konnte man haben	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1072	Und unser Hund war auch willkommen!! Das Personal sehr freundlich!! Das WLAN und TV funktionierten einwandfrei, was sonst in vielen Hotels nicht immer der Fall ist	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1073	Ja, es stimmt: Der Teppich im Zimmer war etwas fleckig	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	Alles andere passt schon jetzt: freundlicher Empfang und Service, große und saubere Zimmer, gutes Restaurant mit gutem Frühstück, kostenloses WLAN und relativ preiswertes Parken	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1075	Taxi in die Innenstadt kostet rund 12 Euro, aber man erreicht sie auch mit dem Bus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1076	Die Haltestelle ist gut 5 Minuten entfernt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	Angenehmes Hotel mit gutem Preis/Leistungsverhältnis in einer sehr schönen Stadt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	Der Teppich im Zimmer hat Flecken in verschiedenen Farben	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079	Im Bad Haare und an den Fließen Noch Lippenstift	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	Duschkopf verkalkt	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	Die Fenster schmutzig und mit vielen Fingerabdrücken	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	Fenster in der Nacht besser zu lassen, ist zu laut	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1083	Lage definitiv zu weit zum Zentrum (45 Minuten zu Fuß)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1084	Personal ist freundlich und hilfsbereit mit Ausnahme im Frühstücksbereich	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1085	Die Bar ist nett	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1086	Parken kostet 7 € extra	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1087	Freundlicher Empfang mit guten Tipps	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1088	Tolle Zimmer	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	Ruhige Lage trotz Autobahnnähe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1090	Top Frühstück mit großer Auswahl	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1091	Schöne Einrichtung	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1092	Nette Bar mit guter Auswahl und faire Preise	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1093	Die modernen, gut ausgestatteten Zimmer, die großzügige Lobby, die Tiefgarage und nicht zuletzt die Autobahnanbindung machen dieses Hotel zu einer guten Businessadresse	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1094	Das Personal ist höflich und professionell, das Frühstück ordentlich, aber bei manchen Produkten noch verbesserungswürdig gmessen an der Hotelkategorie	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1095	Ein gutes durchschnittliches Hotel, welches mit 4 Sternen überbewertet ist	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096	Weite Wege, Matratzen, die unter dem Lacken mit Plastik bezogen sind und ein von billiger Qualität offeriertem Frühstücksbüffet führen dazu, von einem erneuten Besuch abzuraten	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1097	Hervorzuheben ist das Bad und die gute Küche	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
