id,second_annotator_comment,annotation,aspect_available_without_judgement,text
41187471-8212-420c-9543-771f20eda3c4,,"('FOOD', 'POSITIVE', 'Mittagskarte')
",,Gute Mittagskarte zum Mittagessen in der Mittagspause.
76711faf-e870-4b4f-8abd-ecdfc7cb40a7,,,✅,"Das vegane Frühstück hat ca 1,5 Stunden gedauert, bis es am Tisch war."
2b229e1b-45fd-4c85-9e24-4d0e8ee595b9,,,✅,Wir hatten zwei Getränke und ein Stück Kuchen sowie Rührei mit Schinken.
a4d4b05a-cb8b-44aa-9adc-7c197f376488,,,✅,Auf die Hauptspeise haben wir 90 min warten müssen.
53df9dea-5481-489a-ad86-e1e56e539e9b,,"('SERVICE', 'POSITIVE', 'Service')
",,Sehr freundlicher und entspannter Service.
29644edf-f45d-4258-b167-3bb25d57a6d4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir besuchten das LOC.Großzügige Bierverkostung, viel Wissenswertes rund ums Bier und des Bierbrauens.Eine Führung und leckeres Essen gab es auch."
22d33f94-97f3-4aa5-b635-8adf5043da46,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Jetzt sind sie wirklich klein.Serviert wurde irgendwie.
4f088365-a1a5-4536-8459-60877ed78872,,"('AMBIENCE', 'NEGATIVE', 'Hunde im Restaurant')
",,"Sorry, aber Hunde im Restaurant gehen garnicht."
e5c0da59-ad76-421e-ab19-6caf02fe7934,,"('AMBIENCE', 'POSITIVE', 'Akustik')
",,Dennoch war die Akustik besser als ich vermutet hätte.
3b84aa4c-c31b-4bb5-81f1-c2839102eec1,,,,Weiß nicht woran das liegt.
2cea5447-8075-43ad-9da7-e1dc8dfa2367,,"('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'POSITIVE', 'Marco')
",,"Top Service, vor allem Marco („Oberhase“) hat uns witzig und angenehm bewirtet."
81dff504-32cc-4f48-9401-ff68545eeb0a,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,Die sollte man mal dringend renovieren / sauber machen.
65de7747-4dd8-4ad1-86ae-d05d063e2a72,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"!Auch wenn die Bedienung sich dafür entschuldigt hat, war es kein schönes Erlebnis."
7df0caca-9d5f-4047-bbc9-074b6b07d2a5,,,✅,Nur noch das Ambiente war wie gewohnt.
ef638749-40a9-4363-a67d-4a0894cf3547,,"('SERVICE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Speisen')
",,Die Speisen waren geschmackvoll zubereitet und wurden trotz hohem Gästeaufkommens zeitnah serviert.
d755c5cc-543b-467b-80a6-b6f178c2c986,,"('FOOD', 'POSITIVE', 'Espresso')
",,Der Espresso ist klein und stark.
bc2e5ae1-8fd7-4a35-8c1b-bb97cf0d2eb6,,"('SERVICE', 'NEGATIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Obwohl schönes Ambiente Waren mit 4 Personen, heisse Teller wurden ohne Vorwarnung über den Köpfen anderer Gäste gereicht."
eafa94a3-f3ab-42e7-b328-0f09b2536bd7,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Das war dieses Mal leider nichts.
f5ce1328-eb9e-4305-860c-ab854a96c1e9,,,✅,Wir hatten verschiedene Hauptgänge.
29f94664-814c-4e1c-8a34-be6b4d7279be,,"('FOOD', 'POSITIVE', 'Kuchenangebote')
",,Gute Kuchenangebote.
a6e8ae28-7351-485d-bd7b-25af34f2e262,,"('AMBIENCE', 'POSITIVE', 'Flair')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Nudelspezalitäten')
",,"Wer etwas besonderes sucht und das gewiss Etwas, ist hier richtig: charmantes, unaufdringliches Flair, familiäre und persönliche Atmosphäre und besondere, überwiegend unbekannte Nudelspezalitäten."
d76083de-be55-4b0d-a9cd-e8d4997000c9,,"('AMBIENCE', 'NEGATIVE', 'Tisch')
('AMBIENCE', 'NEGATIVE', 'Tisch')
",✅,Hatten vor Wochen reserviert...der zugewiesene Tisch war wirklich schlecht als wir darauf hingewiesen haben hat man uns einen noch schlechteren Tisch zugewiesen obwohl das Restaurant ziemlich leer war.
a5da7c40-17cc-4240-a0d4-d29436c948d7,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Man könnte dieses Restaurant fast als LOC bezeichnen…uns wird das LOC ein zweites Mal definitiv nicht als Gäste begrüßen dürfen!!!
2e17ca05-3ac2-4925-869b-6459ef813b53,,,✅,"Zu guter Letzt kam statt dem kleinen Bier ein Großes, geschenkt."
1c70d34e-2346-4b26-8652-7e3a66fa18b3,,,✅,Der Zander (!)
59e503ef-4143-4c2d-b041-90561e985c16,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Absolut weiterzuempfehlen.
50ba0948-6fcf-495f-a683-c8a9b694dab0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nein direkt mittendrin im Geschehen unmittelbar vorm Garderobenschrank, damit auch ja jeder Gast mindestens zwei Mal am Tisch vorbei latscht.Punkt 2: Ein Menü was weder geschmacklich noch von der Auswahl ( Idee) und schon gar nicht von den Portionsgrößen her auch nur in irgendeiner Weise den Preis von stolzen 76,- Euro ( inclusive."
159bd5f2-83d4-4480-9119-9302d06ec192,,,,Zu blöd wenn Gäste der Portugiesischen Sprache mächtig sind: absolute Unprofessionalität!
ba1255a9-c3f5-47d1-8cd0-9c23757844b4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,ein Fertigprodukt.Dem Sauerkraut fehlte leider alles was Geschmack gibt .Preis 15.50 aber ein zweites mal würde ich das nicht bestellen .
9c356682-dae5-4c3c-bd55-7735bc2c2cd7,,"('FOOD', 'POSITIVE', 'Haxe')
",,Wer auf Haxe steht macht hier gar nichts falsch ...
2b5941aa-847b-4330-b5ca-3cac96e0e248,,"('FOOD', 'POSITIVE', 'Vorspeise')
('FOOD', 'POSITIVE', 'Hauptgang')
('FOOD', 'POSITIVE', 'Dessert')
",,"Vorspeise, Hauptgang und Dessert - alles war top!"
f15f87be-96f1-4fb6-9299-3f3f68c3b0c8,,,✅,Ich bin 10 und meine Eltern mussten am Ende 3 mal das Erwachsenenfrühstück bezahlen.
8e0ecabc-b42c-418b-bb7c-ad34ffd6cdfe,,"('SERVICE', 'NEGATIVE', 'Service')
",,Service also lässt sehr zu wünschen übrig.
56335b74-6444-41bd-923b-9ec3add15a2f,,,✅,Wir besuchten Mustafa's Gemüse Döner auf Empfehlung.
1fbe9694-f290-46be-98c0-dfff26ca9338,,"('FOOD', 'POSITIVE', 'Fischplatte')
",,"Zur Hauptspeise die Fischplatte (für 1 Person) geteilt, war lecker und reichlich."
173e16f2-40e8-4cfb-a106-08bd2571945b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Ich bin sicher, wir kommen bald wieder."
2c3793ff-e986-4260-95d0-74ee473faf4b,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Vorspeise')
",✅,"Die Vorspeise war per sè schön angerichtet und hat auch geschmeckt.... bekamen was anderes als Burrata wegen laktose, danach ging leider der Tiefflug, angehend von der Karte, in einen Sturzflug über."
00291809-2f5e-46d6-9017-a738e6e77088,,"('SERVICE', 'NEGATIVE', 'Service')
",,"Am Ende waren wir sehr enttäuscht von dem sehr unfreundlichen Service, weshalb wir kein Trinkgeld gegeben haben, daraufhin bekamen wir zum Abschied nicht Mal ein Tschüss."
ed142540-9ab6-4bd0-9b94-0d29f0b96009,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Wir waren schon öfter Im Fischereihafen Restaurant und so waren wir gestern auch wieder zum Abendessen dort.Ambiente und Service war und ist wirklich gut.
9ce129e9-43c8-40cf-88c5-af2f3e7f3668,,,✅,Nach dem Gruß aus der Küche wurde die Vorspeise serviert.
b0cd4467-11b6-4ccd-9ef6-ee0d73b83287,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurantbesuch')
",,So stelle ich mir einen perfekten Restaurantbesuch vor.
74ab88d0-3527-4950-841f-8e8d4a06f392,,,✅,"Nach 15 min kam dann ein Kellner und fragte, ob wir schon eine Karte hätten und brachte diese dann auch."
491899c1-3107-46d5-bacb-767d8febaee3,,"('SERVICE', 'POSITIVE', 'NULL')
",,Die Rechnung kam dagegen sehr schnell
ab5cf84b-ca8d-4f15-bd62-ef7ab5d55435,,,✅,kellnerinnen und Kellner liefen ca.
8ba2e613-3c40-4c5a-86e2-52198e4603c0,,"('FOOD', 'POSITIVE', 'Zwiebelkuchen')
",,Der Zwiebelkuchen ist absolut zu empfehlen.
f8e83485-36a0-4a28-9016-9ca4d3b4cd4b,,,✅,Dieses Restaurant wurde uns im urlaub empfohlen.
96a3d41b-eb17-4817-9eff-aaad44c63213,,"('SERVICE', 'NEGATIVE', 'NULL')
",,So kann man mit den Kunden gar nicht umgehen!
03beb667-dfca-4569-8f18-8ed8da87b041,,"('FOOD', 'NEGATIVE', 'Durstessen')
",,Ein absolutes Durstessen.
91b0b2eb-e71f-4252-add6-1ee7905fa8f2,,"('FOOD', 'NEGATIVE', 'NULL')
",,"""handgemacht"", lecker sind sie deswegen aber nicht)."
05519ce5-77c5-4f02-aa2a-f74ee05c269f,,,,Jahrhundertealte Weinfassböden mit tollen Schnitzereien.
8948b1c7-c4c3-47c1-b7bb-4d7e392bac4e,,,,Besonders Bruno.
29b9c7d0-1c09-4d83-903c-17fa8821d511,,,,Der Name ist nicht alles Tim.
ea626712-b53b-4d6d-b549-d8fde1e60cad,,"('SERVICE', 'CONFLICT', 'NULL')
",,Alle hoch motiviert aber völlig unstrukturiert.
1497dc30-5257-47b5-8a5d-1aef842d99d1,,,✅,"Als Vorspeise den Fischereihafen LOC für 29,50€."
b02387b3-2c46-44ab-9238-abc958d486e8,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen ist sehr gut.
af510b4d-edd2-4c2a-90e0-df92716dad98,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen, war wirklich super lecker, jeder von uns vier hatte ein anderes Gericht und alle haben geschwärmt."
273f00fa-854e-4af2-bdf9-41d1289cba95,,,✅,Man muss eine Diskussion führen ob man Soja Sose bekommt oder eine zweite Schale Reis.
8d0c82f6-2893-442a-b30a-a303a6188dee,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist allerdings freundlich und schnell.
1540b50e-5675-4235-9f29-98318f3b8ff9,,,,"Vermutlich war durch den Weihnachtsmarkt bedingt, der Toilettenandrang von ""Nichtgäste"" höher als üblich."
01c53e17-b0d3-4d68-bf1b-88eadced79da,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Kommen sicher wieder.
6a34cbf0-7736-44ef-8cf1-280bcc06e6ea,,"('FOOD', 'POSITIVE', 'Speisen')
",,"Perfekt bearbeitet und optisch sehr lecker, so kommen die Speisen."
00691dea-562e-4de3-bf01-87beb4ad64ce,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Sehr schade.
c853662d-cf3d-429f-8606-3814a9f17b1c,,,,Das kann böse ausgehen.
81bd88a0-c8e8-45b6-8e3d-aee857d9a7f9,,,,"Es fing schon beim Empfang an, hatte eigentlich für vier Personen reserviert, dann allerdings vorher telefonisch angekündigt das wir wahrscheinlich fünf oder sechs Personen und zur Antwort bekommen habe das sei kein Problem."
403e7aca-ce0c-4927-9e55-3b5416bcef68,,"('FOOD', 'POSITIVE', 'Brauhausküche')
",,"""Stabile Brauhausküche"" beschreibt es wohl am besten und so passt es auch nach LOC."
976f17bd-0f95-44a0-a9c9-e97ba6c2c16d,,,,Oder man spürt im Außenbereich den Puls der LOC zwischen LOC und LOC direkt am LOC.
9ecb9eb7-3618-4646-a1be-2e295682efe6,,"('FOOD', 'NEGATIVE', 'Speisen')
('AMBIENCE', 'NEUTRAL', 'Stimmung')
",,Speisen = Imbissbudenniveau auf Porzellantellern mit Besteck - Stimmung o.k.
782a964e-a6be-458c-989b-e67ff8a91c14,,,✅,Das Restaurant im Herzen der touristischen Höhepunkte LOC lockt mit Top-Bewertungen und einer offen einsehbaren Pastaherstellung im Schaufenster.
72de076d-bc57-4f31-80cc-e2b2a9e4b233,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Wäre in LOC Mittelklasse.
a5bcdbc5-8a27-42d1-b665-ebda7237c1ff,,"('AMBIENCE', 'POSITIVE', 'Freundlichkeit')
",,"Jederzeit greifbar, immer bemüht aufmerksam zu sein und eine sehr natürliche Freundlichkeit."
cf1e64d1-c0e4-4e2a-bef7-4f2e8f198cd5,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Freundliche und sehr flotte Bedienung.
f6ca99f2-ab19-4b10-9ec0-7fe29fce2345,,,,Wo kämen wir denn dann hin?
6d06bd73-bed0-42ed-bdde-02f5535c9a3b,,"('PRICE', 'NEGATIVE', 'Geld')
",,Als Familie sollte man seeeehr viel Geld einplanen.
237feb0f-002e-4ad9-97cf-9f95ae595fdd,,,✅,"Bei der Atmosphäre muss man sich im Vorfeld bewusst sein, wo man sich hinbegibt."
7f5bc312-2267-465d-be66-ac3eaa58baa8,,"('FOOD', 'POSITIVE', 'Bier')
",,Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier.
f7322bbb-9918-457b-b329-c3eadbb179cb,,,,"Was man alles erlebt, wenn man ein Lächeln und ein freundliches Wort einem Fremden schenkt."
0ccd48aa-a9d1-4128-b4a9-7995e3eddbec,,,,Was würdet Ihr erwarten.
c248219b-10f7-4c5b-8b4d-cd7137851597,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Für die Freundlichkeit der Mitarbeiter gibt es deshalb zwei Punkte.Fazit: Essenstechnisch ein verkorkster Abend.Der Spaß ist nicht gerade preiswert.
8657459c-2fdb-4535-b299-c58f3a76b076,,"('AMBIENCE', 'NEGATIVE', 'Raumklima')
",,Unmögliches Raumklima innerhalb.
e5988326-e095-43d3-b719-fd0662845bb3,,"('FOOD', 'POSITIVE', 'Bierchen')
",✅,Kulturaustausch mit allen Nationen beim frischgezapften Bierchen und ev.
14b8f22b-70a3-417b-b1db-ed0656b9e7e2,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ein schöner Abend in historischem Ambiente, gutes Essen und sehr freundliche Bewirtung.Besonderer Dank an Frau Anne.Wir kommen gern wieder."
815f9a8f-e86b-4df0-ba26-e9f2dad2b519,,,,Die Wahl fiel auf das LOC.
5d533760-8ba2-4b51-a9c2-0f07463d8a5a,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir sind wirklich sehr traurig über die Entwicklung dieses bisher wirklich hervorragenden LOC.
b1fa4719-1d0e-4752-9af0-ee28ad43958f,,,✅,Die Person die diese Kritik liest sollte mal ins Kühlhaus gehen (oder Froster) und sich den Zander angucken.
f154763e-bc7a-405d-ba5e-dc0b72ac1e38,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war mehr als ausreichend und es hat sehr gut geschmeckt.
fd0bfa06-7372-4780-bb91-50172bf54e7c,,"('AMBIENCE', 'POSITIVE', 'Terrasse')
",,So toll hier auf der Terrasse gesessen.
ef6b03ed-bab8-47be-a79b-48cdd0f3fad2,,"('AMBIENCE', 'POSITIVE', 'Lage des Lokals')
('AMBIENCE', 'POSITIVE', 'Keller-Räumlichkeiten')
",,"Die Lage des Lokals am LOC ist perfekt, die Keller-Räumlichkeiten sind gemütlich - da kommen die Kunden sowieso, da braucht man sich wohl keine Mühe zu geben."
27bf69be-81fb-465c-9586-bc38bf84c6e2,,,,Der Nachbartisch empfand das gleiche.
e8d61741-fb77-4654-962e-e61674ec9dd6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Das Essen ist hochpreisig - aber sehr gut.Freundliche Bedienungen und netter Empfang beim Entree.Die Musik während des Abends war grausam und hatte so gar nichts in einem guten Speiselokal zu suchen.Bei LOC draußen waren die Fenster geöffnet.
efeb5363-5e3d-480b-a3b2-c48b58fb8b77,,"('FOOD', 'POSITIVE', 'Gerichte')
",,"Alle Gerichte waren sehr lecker, die Portionen groß."
c26f0329-6644-4884-b71c-0516771f74a0,,,✅,Wir hatten freie Wahl wie die drinks schmecken sollten.
9425720b-3dbc-4b3c-b773-1eb3c3bb3845,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Eine Zumutung für alle, die wissen wie LOC wirklich schmecken.In Fett schwimmend ebenso wie das Sauerkraut.Langsame Bedienung."
f8182f65-7b01-4f06-ab30-a5024ed0c4d7,,,✅,Die Portionsgrößen an den Nachbartischen waren entsprechend.
19fbdb45-7890-4b71-bd97-8a42a371626a,,,✅,Ist halt eine reine touristische Gastronomie.
80e4a3b9-7e09-417f-9d1f-ca425d6a1a82,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Lage ist sehr gut und der Ausblick grandios.Leider haben wir etwas falsches zu essen bekommen (was uns leider zu spät aufgefallen ist) daher würde ich wohl empfehlen auf Englisch zu bestellen.Dennoch immer wieder ein Erlebnis.
d7fa615e-d2e5-4a13-885a-5a9854a6578f,,"('FOOD', 'POSITIVE', 'NULL')
",,Was für ein Geschmack.
ff43dc19-839e-4154-8e9c-b42956e844e2,,"('SERVICE', 'NEGATIVE', 'Wirt')
('SERVICE', 'NEGATIVE', 'angestellter')
",,"Schon beim betreten hat der Wirt respektlose und super unfreundliche Bemerkungen gemacht, ging dann so weiter und beim Bezahlungen hat ein anderer angestellter auch angefangen zu meckern."
7eb5d1e4-ae24-49bf-8822-bbf2c5247a61,,"('FOOD', 'NEGATIVE', 'Kartöffelchen')
('FOOD', 'NEGATIVE', 'Aioli')
('FOOD', 'NEGATIVE', 'Teigtaschen')
('FOOD', 'NEGATIVE', 'Tomatensosse')
",✅,"Mit 3 Kartöffelchen und einem Schlag Aioli, 3 mini Teigtaschen mit Tomatensosse und minimalem Thunfischgeschmack statt Thunfisch, kann man dann nicht zufrieden sein."
aeb46f34-4d85-4064-b87a-960876f659f9,,"('SERVICE', 'POSITIVE', 'Service')
",,Lieben Dank für den feinen Service.
78b88be3-ab94-4e15-8466-834b307ea154,,,,Aber das ist das Konzept.
8598e217-6fb8-44e7-a1e6-5e24564f3fa1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Maurizio')
",,Wir hatten einen wundervollen Abend zu Viert und Kellner Maurizio hat uns sehr nett und aufmerksam durch den Abend geführt!
150909db-0941-4b18-b292-6ea4b83f12ff,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"An Arroganz und Ignoranz kaum zu überbieten!Eine Anfrage für 20 Personen ( 84. Geburtstag ) wurde zunächst gar nicht bearbeitet.Nach mehrfachem Nachfragen, wurde recht schnodderig dann doch geantwortet „das wäre auf einen Samstag und da wären ja auch noch ne Menge Touristen in der LOC."
fa78643c-6d0b-4656-baf4-28a5782104da,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Völlig überteuert bei wenig gebotenen.Mein Sohn hatte Nudeln mit Steakstreifen fùr knapp 15 €, das war ein Vorspeisenteller, aber kein Hauptgericht."
ef8a0e01-98d9-4410-8517-803c6263878c,,,,Viel aber nicht unbedingt aufregend.
86507828-ad33-4ce7-bd16-01b9edb9954c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Schnitzel')
('FOOD', 'POSITIVE', 'Heringsfilet')
('SERVICE', 'POSITIVE', 'Köbes')
",,"Schnitzel und Heringsfilet waren sehr lecker und der weibliche Köbes wie man sie kennt ...JA, wir kommen wieder!"
84349a86-b006-4f50-98e2-db68329c0db2,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Magdalena')
",,Auch das Ambiente ist schön (alte Kupferkessel) und vor allem hat die sehr freundliche Bedienung (Magdalena) zu einem gelungenem Abend beigetragen.
17c1a817-b26f-4fad-a204-99ee37afa8d0,,"('FOOD', 'NEGATIVE', 'Tiramisu')
('FOOD', 'NEGATIVE', 'Beeren')
",,"Ich hatte bei so einem Affront keine Lust mehr, mehr zu essen.....Ich bestelle daraufhin nur noch ein Tiramisu, welches völlig unspektakulär mit 4 (vier) Beeren präsentiert wurde."
149b9c6c-87ce-4621-8349-e6862f08d373,,,✅,Das Baquette kam dann in einem Stück.
fa00e982-85ec-4c19-9873-39151e580ed6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Leider war das Essen eine Enttäuschung.Das Fleisch roch nicht sehr frisch, der offene Wein war nicht mehr gut und wurde ausgetauscht.Wenigstens war der Service ok, auch wenn man vergessen hat, den Kaffee zu bringen."
9d876927-9b7b-4f0d-ae53-78b1bebe06f1,,,,Wir waren hier an einem Samstag Abend zu Mitsingen Event.
a682a044-bdf5-4b65-8080-1305af8d49e1,,"('FOOD', 'POSITIVE', 'Pasta')
",✅,Wer mag kann auch frische Pasta für zu Hause kaufen und mitnehmen.
be46dfa6-416b-4a30-985e-0512f7b77c85,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,sobald ein Teller leer war wurde dieser abgeräumt .Obwohl das Essen gut war: LOC wieder !
8d0f6720-6eac-460c-9d72-0b3b1ee7617d,,,,Es gibt ja noch andere Restaurants.
ce6c6c00-2883-44c9-9dd8-c7de5a5de7ff,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Kein Danke, kein Auf Wiedersehen ."
4c0dca7a-3949-4422-a328-a7ba4fbf42c8,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Es wäre besser gewesen, diesen separat über das Gericht zu verteilen und separat zu braten.Gericht 2: Tagliatelle Giallo zafferano (Garnelen, Paprika und Safransauce): Die Pasta war auch al dente und lecker und die Sauce hat sehr gut zum Gericht gepasst."
38461922-af2a-4cd5-b92a-c49fad0ff82f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Meistens nehme ich noch ein kleines köstliches Frühstück zu mir und genieße dann das wunderbare Mittagsessen.Auch der überaus köstliche Weihnachts brunch klingt noch lange nach.
df3507be-0c5b-405c-bfb9-229941e5957d,,"('FOOD', 'NEGATIVE', 'Drinks')
",,Die Drinks sind leider auch nicht dass was man erwartet…
21752fc5-b1ff-4b87-a9bf-6cfa85457399,,"('FOOD', 'NEUTRAL', 'Bier')
('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen und Bier war ok.
950ffbc0-d901-48f9-b1d1-49977ee3346f,,"('FOOD', 'POSITIVE', 'NULL')
",,Aber er schmeckte dann doch.
eac0f0f0-79a8-4956-bb8c-1006eee3b6bf,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Sehr gern wieder, die Teilnehmer waren sehr zufrieden."
3489299b-8c09-4a2d-a68e-a6cade08bff0,,,✅,LOC Bedienung trotz vollem Haus und mega Stress.
60ec9163-a552-46c7-a06e-6e2054c47e69,,"('SERVICE', 'POSITIVE', 'NULL')
",✅,Das erste Bier kam ja noch recht zügig.
a316ec6b-73e1-463a-a040-5d467a7391f9,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Abgewetztes Inventar und verwelkte Weihnachtssterne auf dem Tisch !Durchschnitts Essen und dafür überteuert!LOC hat definitiv besseres zu bieten!Die 2.
9a49ceb8-06e2-48e9-b962-943b896cd51a,,"('FOOD', 'NEGATIVE', 'Portionen')
('SERVICE', 'NEGATIVE', 'Personal')
('PRICE', 'NEGATIVE', 'Preise')
",,"Genau am Martinstag haben wir hier zum zweiten Mal (nach 2021) Gans gegessen - ein riesiger Unterschied: geradezu winzige Portionen und ungeschultes Personal, dafür aber gesalzene Preise [2021 ca."
2364d23f-8913-4604-a28a-a31c8121cb91,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Wein')
",,"Das Essen geschmackvoll, der Wein ein lecker Tröpfchen."
4886f713-de66-4d67-bfcf-7cd8ee0b192b,,"('FOOD', 'POSITIVE', 'Küche')
('SERVICE', 'POSITIVE', 'Personal')
",,Solide und gute Schwäbische Küche und freundliches und aufmerksames Personal.
715aef66-5447-4e87-8122-2a71bf51596f,,,,Das ist mir egal.
6f7264af-b117-4f87-9006-c5d15eedfd86,,,,Das ist wirklich zu lang.
5fc79b84-fcfa-4721-80b5-60bc51475bc3,,"('PRICE', 'NEGATIVE', 'Preise')
",✅,"Darauf angesprochen, meinte die Bedienung, dass Öl gesund sei........Die aufgerufenen Preise waren absolut überzogen."
b016869f-f0b3-448e-accf-8e64875a2c40,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir haben uns sehr wohl gefühlt und werden wieder kommen!
04da6533-3ee7-42a4-828d-a0ac6d8dc279,,,,Die 90 Min.
f78c9169-6183-44de-9bfe-edb93a5f9b1f,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Brauerei')
",,Diese angeblich bayerische Brauerei ist ein No-Go.
92aeb4af-d0c4-4e66-a69f-fb51aac3380e,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,"Leider musste nun die Möblierung aus LOC entfernt werden ( was für ein Schwachsinn, das Outdoorbereich ist von der Strasse gar nicht einzusehen), es ist also nicht mehr so gemütlicht."
81ae6881-c78b-4781-90e1-409ea813d3c9,,"('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'NEUTRAL', 'Essen')
",,Bier sehr empfehlenswert .... Essen... Geschmackssache
29114df2-df4f-4638-ba41-7dced207f3f5,,"('FOOD', 'NEGATIVE', 'Fernet Branca aus einem Grappaglas')
",,"Aber Fernet Branca aus einem Grappaglas, das ist Stilbruch."
