id,second_annotator_comment,annotation,aspect_available_without_judgement,text
a1f20a23-3d48-4002-b788-1938def2855c,,"('AMBIENCE', 'NEGATIVE', 'Aschenbecher')
('SERVICE', 'NEGATIVE', 'Personal')
",,"Aschenbecher vom Personal auf den Tisch gestellt, wo alte Zigaretten enthalten waren."
79c84146-2fab-4e8d-a164-5946f28d65a4,,,,Als Deutsche in LOC?2.
d9193485-e8e9-4947-839d-0e99f8e8c11f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Danke für die schöne Zeit.
c0defe1b-1d0b-47ae-a158-9658b9f54d43,,,✅,Filet Steak medium mit Kräuterbutter und den Country Fries.
e43b324c-85d3-4d3b-bcec-47aa40e88c4b,,"('SERVICE', 'NEGATIVE', 'Typ')
",,"Der Typ sagte zu uns, dass er bestimmen würde, welcher Tisch frei ist und welcher nicht."
0c81da01-4030-4ae2-8cbf-693e72665632,,,✅,Wartezeit bis zur Lieferung war mit 65 Minuten angegeben.
fac8eb9b-79cf-409e-af19-1f2b53cd4620,,"('FOOD', 'NEGATIVE', 'Gerichte')
",,Die Bayerischen Gerichte sind 2 Lokale weiter auf jeden Fall qualitätiv besser.
1eda33e6-f856-43e4-948f-98a135506db9,Ambiente? ✅,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Wer’s zünftig, laut und gesellig mag, der ist hier richtig."
a804cf4f-7927-498b-a661-9c6f61a36d48,,"('FOOD', 'POSITIVE', 'Fisches')
('FOOD', 'POSITIVE', 'Sushi-Rollen')
",,Die Vielfalt der Sushi-Rollen und die Qualität des Fisches waren außergewöhnlich.
e1349d6d-2d57-4bcb-b27a-b537c32cb15f,,"('FOOD', 'NEGATIVE', 'Käsespätzle')
",,Die Käsespätzle waren nur Pampe.
d62b5ad7-f163-4d2c-85ef-73173f481dad,,"('FOOD', 'NEGATIVE', 'Kantine')
",,"Diese ""Kantine""war wohl nichts für uns."
5bf1ac39-2b07-4c17-905e-f991e0ed2109,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Es war mal wieder Zeit in einer schönen gemütlichen Atmosphäre einen Geburtstag (mit 9 Mann )nach zu feiern.Aber an diesen Abend gings da schon los mit dem Weg zum Eingang.Der normale Eingang war leider gesperrt.
fc9caa47-b73f-4a2d-b787-d5f1b28785c1,,,✅,Wir haben trotz fehlender Reservierung einen Platz an der Bar bekommen.
72065eb5-a343-47c4-bdff-caba88e37cc4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Kellner waren gut gelaunt und schnell, trotz viel Betrieb.Eine leckere Frikadelle musste es auch noch sein."
86c8bf49-fe48-4a2d-9556-e458686b8d58,,,✅,Brauhaus bitte nur bäm oder Deep Passion.
80d9e4d6-d161-44f7-a08a-a197df739829,,,✅,Früher war das Lokal eines von „LOC Lieblingen“.
dc548d20-58e4-47f4-b179-97a61f950f80,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Obwohl Monate vorher reserviert wollte man uns im 1.OG an einen ""LOC"" mitten im Durchgang setzen."
1a968e05-1987-4ebc-85ad-181c74704e7b,,"('FOOD', 'POSITIVE', 'Portionen')
",,Die Portionen waren sehr gross und eigentlich zu viel für uns älteren Leute.
29954180-4830-4ff9-9572-996e44a48311,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Erfahrung')
",,Die Erfahrung hat uns sehr gefallen!
63bc770b-0bbe-465a-a7b7-0caf2cb90634,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Man hieß uns herzlich willkommen, die Bedienung war nett, höflich, kompetent und schnell."
32e4c00c-d31c-4259-a639-bd061d6676ab,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Sehr schade..
39b3fc77-3d96-4d12-a24a-52f0507ea8a6,,,✅,"Der wurde uns auch zugewiesen, aber wir mussten erst zahlen."
62f9dbe6-be14-4d21-af9c-f695c26c4ac7,,,✅,"Wenn es voll ist, braucht man etwas Geduld, bis das Essen kommt."
3a8b2858-4e39-4cda-99e9-b950d13f27cc,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Dazu fein gewürzte Rosmarin Kartoffeln.Die Bedienung war hervorragend.
5c6151c8-5b14-4378-8b50-b152f6d8d2b0,,"('SERVICE', 'NEGATIVE', 'Osteria Mitarbeitern')
",,Endlich die Gläser erhalten… nun müssen WIR die Osteria Mitarbeitern bitten unsere Essensbestellung aufzunehmen.
710a1a61-69eb-4956-b0c7-c331b3313975,,"('FOOD', 'NEGATIVE', 'Patty')
",,Da lag der Patty lieblos darauf.
a8c27091-93a5-4d68-b1d0-2dda191bd6a0,,"('FOOD', 'POSITIVE', 'Küche')
",,Man kann hier gut griechische Küche genießen.
3a68a8be-8f60-4318-8a59-2d29f09807dd,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('PRICE', 'POSITIVE', 'Preise')
('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
",,"Ambiente, Preise, Service und Essen überzeugten uns."
8ca3be6a-b8f2-454a-9126-a9ce417c5dff,,"('AMBIENCE', 'POSITIVE', 'Sommerabend unter den grossen Sonnensegeln')
('AMBIENCE', 'NEGATIVE', 'Aussenbereich')
",,"Der laue Sommerabend unter den grossen Sonnensegeln war schoen, allerdings wirkt der Aussenbereich etwas sehr „selbstgemacht“, das kann sicher boch etwas schöner werden."
ed10f36b-c0dd-4946-9325-be2662a01bce,,"('FOOD', 'NEGATIVE', 'Dessert')
('FOOD', 'NEGATIVE', 'griechischen Joghurts')
",,"Das Dessert war dann erst recht ein Witz, ich bekomme plötzlich doch Laktose in form eines griechischen Joghurts (warum?)"
a346eb44-ffd8-4e40-9f6d-069a4c70532f,,"('AMBIENCE', 'NEGATIVE', 'Lautstärke')
",,Das schlimmste ist aber die Lautstärke.
19064b50-b3c3-4dde-aebf-54e9516b0e90,,,✅,Außer im „Uerige“ waren wir auch im „Schlüssel“ auf der LOC und im „LOC“ auf der LOC.
3445adc4-61a7-4ed1-81d7-815bb5dc9a34,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Auswahl auf der Speisekarte ist ebenfalls positiv hervorzuheben.Der Minuspunkt: Es gibt einen sehr großen Raum, der zwar schön eingerichtet ist, aber durch die Anzahl der Sitzplätze ist die Lautstärke enorm."
f950df17-34ee-4e38-8283-1b6f10edce75,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Getränke')
",,Super leckeres Essen & super Getränke.
9ead1602-c627-4aaa-b80d-f9a8aca5d8ca,,,✅,"Da das Augen bekanntlich mit isst, waren wir bereits beim Servieren des Tellers, gespannt auf den Geschmack."
8fb5b2e3-e384-4a96-baaf-6a8f358f202e,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"In einem guten Restaurant wird einem das vorher gesagt, bevor sie auf den Tisch gestellt wird."
77d5ccad-8a87-4861-85d9-241fa83f69f7,,"('SERVICE', 'NEGATIVE', 'Bedingungen')
",,Die Bedingungen sind unfreundlich und schicken einen nur zum nächsten.
d53c6ca9-bc94-4567-9a00-706a18f57307,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Würden wir weiterempfehlen.
f88cf879-a1ca-4ee6-ba84-9444039d44f6,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Küche')
",,"Mir persönlich gefällt sehr gut, dass das Gasthaus altbewährtes Ambiente mit moderner und zeitgemäßer Küche verbindet."
1d52057d-d095-45e7-8f55-0c80e8969142,,"('FOOD', 'NEGATIVE', 'Produkte')
",,"Auf Nachfrage war vom ersten Kellner die Antwort ""Das muss so sein"", der 2te wenigstens in die Küche und ja man würde das Ausbessern intern, der 2 Sterne Koche in der küche aber ja wisse was er tut (Wenn das wahr wäre, kenne ich Hinterhofköche die keine verbrannten Produkte raus schicken, heiß servieren oder in Jus ersäufen)."
54d16082-0a48-4377-a501-c4ec5bfe5bf5,,"('FOOD', 'NEGATIVE', 'Essen')
",,Nich immer ist das Essen sehr lecker.
5e51e6f7-5e90-4465-b9a7-a6337c79ff2e,,"('AMBIENCE', 'NEGATIVE', 'Lokal')
",,"Wir waren am Pfingstsonntag im LOC, das Lokal war wie zu erwarten sehr voll."
55b17644-3f80-464d-ae0f-9b72af85e91b,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Cocktails')
",,Sehr leckeres Essen und super Happy Hour für Cocktails!
d404e3ec-8eff-45d4-8d45-d899ff5cea93,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Servicepersonal')
('FOOD', 'POSITIVE', 'Speisen')
('AMBIENCE', 'POSITIVE', 'Ynrichtung')
",,"Stylisches Ambiente, sehr nettes Servicepersonal und ausgesprochen leckere Speisen mit toller Ynrichtung machen den Aufenthalt perfekt."
6300c674-bbf9-40f8-8bb4-50d5b8d27ccc,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Keine Kulanz mit einem Schnäpschen oder .… Auf eine längere eMail am Folgetag wurde auch nach mehreren Wochen nicht geantwortet.Es gibt Gastronomie, die Freude bereitet."
ae619d04-d892-45a7-89ff-6dcc0e761456,,,,"Das ging nicht nur uns so, sondern auch den Gästen an den Nebentischen."
a33406ff-cce9-4aff-b9d3-f6b053802fcd,,"('SERVICE', 'POSITIVE', 'Küche')
('FOOD', 'POSITIVE', 'Speisekarte')
('SERVICE', 'NEGATIVE', 'Reservierung')
",,"Schnelle Küche mit typisch bayrischer Speisekarte, sehr voll ohne Reservierung schwer einen Tisch zu ergattern"
94ff4992-8fca-40ae-8b88-6021dec54c69,,"('FOOD', 'POSITIVE', 'Erlebnis')
",,Ein super leckeres Erlebnis für einen Abschluss des Tages!
70387c3c-ca50-4d7b-9b6f-59b3bb01f33a,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Service')
",,Sehr gutes Essen in sehr schönem Ambiente mit sehr gutem Service.
8a2fc624-4d63-46be-a898-ec08bcd1ede7,,"('FOOD', 'NEGATIVE', 'Hirschgulasch')
",,Das Hirschgulasch spottete jeder Beschreibung.
e6347467-dd60-463c-b289-fb290b7c4995,,"('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'NEGATIVE', 'Preisleistung')
",,"Essen durchschnittlich, Preisleistung passt nicht."
fe9fc46a-2861-44ad-a40a-cda0a0c3bffc,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr gut.
6defcc21-1992-444f-982f-46c0b2e2dd02,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Alle Erwartungen nach dem ersten Kontakt wurden erfüllt!Die Speisen und Getränke waren wohldosiert und gut zubereitet.Frei nach dem Motto nicht klein, aber fein!Wir kommen wieder!"
8e488ebe-e3b5-4bbe-b527-d58cfa4f4634,,,,Ein spontaner Besuch in LOC mit einer Gruppe Freunde und einem kleinen Kind.
ea9cee5a-7e4a-4fcb-82f5-551edd674753,,"('SERVICE', 'NEGATIVE', 'NULL')
('SERVICE', 'NEGATIVE', 'Chefs')
",,Sehr unfreundlich inkl des Chefs.
598ad36f-ca9e-4455-871b-0ba0e4ba4964,,"('SERVICE', 'NEGATIVE', 'Getränke')
",,Getränke wurden nur sehr verzögert serviert.
dfedf90d-4c22-4d70-932e-23bcd9b52e6e,,"('PRICE', 'NEGATIVE', 'Bier')
('PRICE', 'NEGATIVE', 'Getränke')
",,"Das Bier ist, wie man es in der Münchner Innenstadt erwarten kann teuer, gilt auch für alle anderen Getränke (Obwohl ich glaube die stehen nur pro Forma auf der Karte."
726ba669-6995-4cee-82ea-7a6268aea21c,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,"Viel besser geht es immer, aber wenn so viele Leute sind...."
e786501b-de20-4a03-92b2-c0c775008a87,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Das Essen war richtig lecker und das Preis- Leistungsverhältnis sehr gut!Der Service war gut und entspannt.
7f7f7e97-82d6-43d0-8017-e5880e7aea4d,,,,"1,5 Std."
a39a31ba-06af-41f7-9437-24ab93f74d2d,,,,oder mehr gedauert und dazu hatten wir nach mittlerweile gut 1 1/2 Std.
24b57913-3673-484e-80ab-77ebe93c9410,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Leider ein Reinfall.
5f115932-6e8f-484a-9e2d-7b5b6716ddf1,,"('SERVICE', 'POSITIVE', 'Service rund um Jason')
('FOOD', 'POSITIVE', 'Essen')
",,Der Service rund um Jason war von vorne bis hinten zuvorkommend und das Essen erste Klasse.
254fd1bd-1d90-4db5-a654-2bc6dee6733a,,"('AMBIENCE', 'POSITIVE', 'Ambiance')
",,Sehr angenehme Ambiance im LOC.
58e8d0cf-f73e-4a54-8d31-a2f810d7da95,,,,Wir verstehen auch nicht das sie das selbe nicht sehen.
d8da7dd0-49d4-4b04-9ba5-e6ec359e6ad0,,"('FOOD', 'POSITIVE', 'vegetarische Trio Knödel')
('FOOD', 'POSITIVE', 'Bandnudeln mit gebratenen Pfifferlingen')
",,"Einmal zum Mittagessen - das vegetarische Trio Knödel war fantasievoll und schmeckte sehr gut, die Bandnudeln mit gebratenen Pfifferlingen waren gut, hätten aber durch etwas mehr Gewürze deutlich gewonnen."
8598297a-bd06-44f3-b302-7e431c686117,"In der Anleitung nicht ganz klar, evtl. ""essen (Pizza)"" vgl. ""okra (bhindi)""  ✅","('FOOD', 'POSITIVE', 'essen')
",,"das spätere essen (Pizza) war wirklich gut, aber so viel Zeit während der Woche haben wir nicht und werden deshalb auch nicht wieder kommen."
d82ed002-8c68-487f-a899-72279dade9ce,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war auch in Ordnung, aber nichts Besonderes."
52bf571c-1c65-40b3-b08b-10694e961a53,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Großes Kompliment!
0b44868f-4913-4948-a26a-01880b94ca32,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Beim Kellner äußerten wir unsere Kritik, und ernteten absolut keine Reaktion.Für uns ist aus eigener Erfahrung nicht nachvollziehbar, dass dieser Laden soviel gute Kritiken bekommen hat."
af9cc5a7-b427-4ce1-84c6-c8e9cf721b94,,"('SERVICE', 'NEGATIVE', 'Keller')
",,Der Keller hat uns durch seine Art den Abend versaut und unsere Tradition endet somit und wir suchen ein neues Lokal.
1b4bdfcd-7a97-4350-955d-5163efe9443d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Immerhin gab es keinen Stau (Hab bei den Mädels nicht nachgesehen, aber aufgefallen ist mir nichts.Kommen wir zur haben SeiteDie Ausstattung ist urig und erfüllt jedes Klischee."
a1496db6-dd2d-4faa-bf3c-910cf6aa466b,,"('FOOD', 'NEGATIVE', 'Cheeseburger')
('FOOD', 'NEGATIVE', 'Cheese')
",,Beim Cheeseburger war nur eine Spur Cheese aufgelegt.
80947191-4dee-414e-8c13-366cb38f5a1f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das LOC Steak war 1A.Nette Bedienung, ging alles fix und wir waren sehr zufrieden."
42cdceee-c2c0-4ff5-a10f-277506be075b,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Leider hat dort das miserable Essen nicht zum schönen Gasthof-Ambiente gepaßt.Bedienung war zwar freundlich, aber nicht bemüht und nicht geschäftstüchtig."
f668f225-88ab-48d9-94e0-6bced72cd4a0,Negative ✅,"('FOOD', 'POSITIVE', 'Schnitzel')
",,"Schnitzel dünn, strukturlos, mit Fett vollgesogen, versalzen."
f8a28480-5f38-4d58-b88f-ade240f3035d,,,,Standard eben.
55734553-5c09-421a-a63f-1877a42134f4,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Bedienung')
('AMBIENCE', 'POSITIVE', 'Lage')
",,"Schönes Ambiente mit mehreren Räumen früher LOC, zentrale Lage, flotte freundliche Bedienung."
fbf42afd-d4d4-4fed-b236-2fc5333fe7de,,"('FOOD', 'POSITIVE', 'NULL')
",,"Es schmeckt wie in LOC und würden wir in LOC wohnen, wären wir Stammgäste."
5d27697e-ecb2-4c11-b674-a465994c7844,durchschnittlich = Neutral? Ohne Kontext schwer zu bewerten ... vom Wording her wohl schon eher negativ ✅,"('FOOD', 'NEGATIVE', 'Wein')
",,"Der Wein war schon nur durchschnittlich, aber egal."
bd05c0a6-e89a-45ae-987d-4728bf45fb8a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"?Macht er nicht als Geschäftsführer die Ansage?Leider erntete ich nur ein freches Lachen nach dem Gespräch .Also ging ich mit einer kalten Pizza als angesäuerter Gast nach LOC.Ich werde dort bestimmt nicht mehr als Gast erscheinen,und meine 4 Begleiter auch nicht."
3afff6aa-972c-4937-896b-377668073274,,,,Gut besuchtes Lokal.
e4625e48-4090-4bdf-b873-0b748fdc0b65,,"('FOOD', 'POSITIVE', 'Filets')
('FOOD', 'POSITIVE', 'Pilzen')
('FOOD', 'POSITIVE', 'Bratkartoffeln')
",,"Die LOC (drei verschiedene Filets mit frischen gebratenen Pilzen und Bratkartoffeln) ein echtes ""Pfund"" und geschmacklich echt herzhaft lecker."
ae7a0821-b806-4fc5-ab1e-8bcd84d4f4be,,"('SERVICE', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Ecktisch')
",,"Wir freuten uns sehr, dass es mit demWunsch nach einemschönen Ecktisch geklappt hat."
3bb13879-4ce4-40a9-9f37-1d78eaec4fab,,,,Es sollte ein schönes Treffen alter Freunde werden.
c40f6a77-a793-4d87-b77f-9083c6a9d5c1,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Nie wieder!
440f1171-9863-45b8-9235-a72fddc50344,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Sorry, ich kann’s nicht anders ausdrücken, aber das war wirklich ekelhaft."
43ebf39e-16c9-4bf0-b033-bdfef7edafe0,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Besuch')
",,Aber trotzdem ist der Besuch lohnend und zu empfehlen.
723a6a4d-d4bc-4b85-8c37-80b06391accb,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurants')
",,"Eines der sympathischsten Restaurants in LOC, wenn nicht in LOC und LOC"
f03d30b0-4c48-4d45-b8ca-4b3f6dacab89,,"('SERVICE', 'NEGATIVE', 'Personal')
",,"Das angesprochene Personal unfähig, sei nicht für den Tisch zuständig, wisse auch nicht wer ihn bedient."
79c2b573-1981-432d-9c7c-f6617c6ce94e,"Kaltes Essen -> Service Negativ? Der Fall war oben auch schon mal, hauptsache konsistent ✅","('FOOD', 'NEGATIVE', 'Essen')
",,Unsere Essen waren beide mehr oder weniger kalt!
44cd6b6b-f73f-41bd-ba90-2d60d5e51afa,,"('FOOD', 'POSITIVE', 'Essen')
",,Essen war gut.
0b429fa0-a177-45b0-b3ea-fae2a7bcf414,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'POSITIVE', 'Personal')
",,"Essen und Service einwandfrei, fühlten uns wohlAufmerksamens Personal und ein gutes Timing kommen gerne wieder"
1f20cc0d-0229-43a9-8f46-688b46861135,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Ich war bereits öfter mit Familie und/oder Freunden hier und war immer sehr zufrieden.
0329e695-3e20-4a2a-8b4f-304b8d4c9e61,,,,Gehen seit Jahren dorthin.
df549c0c-e596-4d63-89bf-405183e02600,,"('FOOD', 'NEGATIVE', 'Bieres')
",,"Anschließend hatte jeder ein Maß bestellt, wo die fast die Hälfte des Bieres aus Schaum bestand, allein das grenzte an Betrug."
8ca6a5b5-d73d-4d5f-8bf2-9bdcd9f55b78,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Zu abgehoben, man fühlt sich vorgeführt."
85f05df2-b5b2-4d51-85ee-122564b8a43e,,"('FOOD', 'POSITIVE', 'Bier')
('PRICE', 'POSITIVE', 'Bier')
('PRICE', 'POSITIVE', 'BierkarteAugustiner Schmakerl')
",,"Gutes Bier zum günstigen Preis Halbe 3,95 aber kleine BierkarteAugustiner Schmakerl mit moderaten Preis."
cc8d457d-9b88-42bd-905a-a0d524b20e97,,,,Die Bilder sprechen für sich.
3370aa42-3fd1-4ae4-9d83-232d82fce89f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"!Nun ja, liebes RESTAURANT_NAME Team … ich habe Verständnis ihr wart enttäuscht dass der BVB die Meisterschaftnicht geholt hat … auch dass viele Leute anwesend waren aber das gestern Abend war eine absolute Katastrophe.20.30 waren wir da… 22.00 essen bekommen.sagt alles leider."
2f316a3e-6a80-4c8a-8a7f-380f5133d12b,,"('SERVICE', 'NEGATIVE', 'Service')
('AMBIENCE', 'NEGATIVE', 'Sauberkeit der Tische')
",,"Leider musste ich feststellen, ich war schon oft im Alex, das der Service und die Sauberkeit der Tische nicht mehr so ist."
e95835db-f335-4ae5-8d7f-8d3b2484c998,,,✅,"Meist bestellen wir dieses ""Original LOCer Schnitzel"", so auch diesmal."
5aa3f422-3727-4130-ae19-7f76c4983051,,"('SERVICE', 'POSITIVE', 'Susanna')
",,":)Großer Dank gilt hier unserer Bedienung Susanna, die höflichst und in bester italienischer Manier auf unsere Wünsche eingegangen ist!"
af3f8ef9-2815-4e83-9a16-edfef0b9ab6c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Danke dafür.
1f369918-6086-451a-bc3c-272dabc8994c,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Geht dann vor sich hin schimpfend weg.
4ac5f645-1348-4da3-9467-ec63538c2552,,"('PRICE', 'POSITIVE', 'Preis/Leistung')
",,Hier stimmte Preis/Leistung.
92bd60cc-1f02-4507-81f6-be70a6fb62e1,,,,"Das nur am Rande, da es sich bei diesen Menschenmassen kaum vermeiden lässt."
966f82cc-1106-4256-adf9-998ce9f8d52a,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEUTRAL', 'Essen')
",,Essen sehr lecker und mittelpreisig.
85108429-5e94-4cc2-8823-39177cdfb98f,"Eigentlich 3x Service? ""sehr aufmerksam"", ""Bestellung schnell aufgenommen"", ""ließen nicht lange auf sich warten"" ✅","('SERVICE', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Tagliatelle mit Lachs')
",,"Das gesamte Personal war sehr aufmerksam, unsere Bestellung wurde schnell aufgenommen und das Essen, phantastische Tagliatelle mit Lachs ließen nicht lange auf sich warten."
9bf50288-04b2-4727-87d9-8de7acada733,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Eigentlich fehlen mir die Worte!!
216247e0-b4db-4363-89b2-2647783ad00a,,"('SERVICE', 'NEGATIVE', 'Reklamation')
",,"Unsere Reklamation wurde zwar zur Kenntnis genommen, doch eine Entschuldigung oder ein Entgegenkommen blieb aus."
c98ccddb-8c35-44b5-809e-2a2dc58ad5de,,,,Wir hatten 2 Std.
e44f30e5-3431-4b23-b787-6debc29d9278,,"('PRICE', 'NEUTRAL', 'Preislich')
",,"Preislich mittlerweile etwas angezogen, gleichwohl ok."
87bb5962-654b-4069-8e59-2f7b7c422318,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",," Sooft nach LOC und noch nie hier Essen, was für eine Zeitverschwendung!"
78b14dad-e267-4952-b16e-bc82bde367bf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Das hat nichts mit positiven Erlebnis zu tun!
2fa240ac-e1b4-42da-8a67-a6ac059fcf3c,,"('SERVICE', 'NEGATIVE', 'Wartezeiten')
",,Die Wartezeiten für Getränke und leider auch für die Rechnung war sehr lang.
ba71a835-046a-4dac-9b80-e4cb4a68711b,Service conflict? ✅,"('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'NEGATIVE', 'Speisekarte')
('PRICE', 'NEGATIVE', 'Preisen')
",,"Sehr eingeschränkte Speisekarte mit höflich, aber unanständigem Service - den Preisen und der Location nicht angemessen."
6d60a5bb-f447-4b02-bbce-16b8ff272955,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ambiente, Service und nette Gespräche mit dem Personal.Bei den vielen Zusatzbestellungen kommt man sich vor, wie bei MC........wo jede kleine Tüte Ketchup zugebucht werden muss."
f413e3b7-5286-409c-bd82-bd8ba164ae5a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Da haben wir leider woanders schon oft schlechtere Erfahrungen gemacht.Aber hier alles super, in jeder Hinsicht!"
1f66f129-00e5-4415-8105-981a58e8e56c,,,✅,ich hätte gerne etwas zum Essen gesagt.
