"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
187,100.0,29558957,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:06:33.619515Z","fixed","f7178b55-2714-4bce-99b7-c98fa0f8e631","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.055,"GPT-3",1,"Der Service war sehr unfreundlich und langsam.","2024-01-20T13:06:33.619531Z"
188,100.0,29570824,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:21:39.946250Z","fixed","eca9ef52-a666-427a-8fd1-3e23d5cdbd85","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":74,""text"":""Preise"",""start"":68,""labels"":[""PRICE-NEGATIVE""]}]","",29.919,"GPT-3",1,"Das Personal war sehr freundlich und zuvorkommend, jedoch waren die Preise etwas höher als erwartet.","2024-01-21T08:21:39.946268Z"
189,100.0,29570850,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:22:45.371144Z","fixed","28605477-a573-46c5-949f-a569a3c6d3be","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":50,""text"":""Preise"",""start"":44,""labels"":[""PRICE-NEGATIVE""]}]","",64.441,"GPT-3",1,"Die Atmosphäre war eher ungemütlich und die Preise waren zu hoch.","2024-01-21T08:22:45.371162Z"
190,100.0,29570852,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:22:50.833382Z","fixed","2e62ebad-234e-4b3e-a2c2-eb162ec1e78d","[{""end"":61,""text"":""Restaurant"",""start"":51,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",4.36,"GPT-3",1,"Ich war sehr zufrieden mit meinem Besuch in diesem Restaurant.","2024-01-21T08:22:50.833399Z"
191,100.0,29570857,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:22:56.365773Z","fixed","db561ab0-e3a7-497f-bd74-1c9b555b453a","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",4.764,"GPT-3",1,"Die Preise sind definitiv zu hoch.","2024-01-21T08:22:56.365790Z"
192,100.0,29570862,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:23:04.414284Z","fixed","991a2884-7c7c-4512-8432-be25ce48847b","[{""end"":27,""text"":""Restaurant"",""start"":17,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":59,""text"":""Atmosphäre"",""start"":49,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.036,"GPT-3",1,"Ein sehr schönes Restaurant mit einer angenehmen Atmosphäre.","2024-01-21T08:23:04.414300Z"
193,100.0,29559207,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:23:32.533355Z","fixed","f82cf5dd-7fa1-49e5-982c-105579db0bb5","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",5.362,"GPT-3",1,"Das Essen war wirklich lecker.","2024-01-20T13:23:32.533379Z"
194,100.0,29558753,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:55:21.723878Z","fixed","9ef41016-088f-4b0d-9f62-317cd7354c7d","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",0.943,"GPT-3",1,"Die Preise sind angemessen.","2024-01-20T12:55:21.723898Z"
195,100.0,29558756,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:55:34.153472Z","fixed","428b5cee-7fac-4ad2-996f-beb8dd48a242","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":55,""text"":""Preise"",""start"":49,""labels"":[""PRICE-POSITIVE""]}]","",11.603,"GPT-3",1,"Das Ambiente ist nicht besonders schön, aber die Preise sind angemessen.","2024-01-20T12:55:34.153487Z"
196,100.0,29570866,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:23:10.542455Z","fixed","a33749f4-18eb-44ec-bb36-b0f8c61a852e","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.188,"GPT-3",1,"Die Atmosphäre ist sehr angenehm.","2024-01-21T08:23:10.542482Z"
197,100.0,29570871,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:23:24.903671Z","fixed","5b125b69-12b5-4c9f-8e33-c52945ff99fd","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":40,""text"":""Service"",""start"":33,""labels"":[""SERVICE-NEUTRAL""]}]","",13.223,"GPT-3",1,"Die Preise waren angemessen, der Service war okay, aber nichts Besonderes.","2024-01-21T08:23:24.903687Z"
198,100.0,29570877,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:23:41.014189Z","fixed","7833cb64-6c48-47d8-baac-92cde7f08bee","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":39,""text"":""Service"",""start"":32,""labels"":[""SERVICE-NEUTRAL""]},{""end"":73,""text"":""Ambiente"",""start"":65,""labels"":[""AMBIENCE-POSITIVE""]}]","",15.188,"GPT-3",1,"Das Essen war enttäuschend, der Service war in Ordnung, aber das Ambiente war schön.","2024-01-21T08:23:41.014206Z"
199,100.0,29570882,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:23:50.520547Z","fixed","b164a627-7350-4fed-9f15-e759391d580d","[{""end"":21,""text"":""Lokal"",""start"":16,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",8.22,"GPT-3",1,"Ein sehr nettes Lokal im LOC von LOC.","2024-01-21T08:23:50.520562Z"
200,100.0,29570890,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:05.659133Z","fixed","b062bdeb-7850-41a1-8872-5444ded674bc","[{""end"":21,""text"":""Restaurant"",""start"":11,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":54,""text"":""Atmosphäre"",""start"":44,""labels"":[""AMBIENCE-POSITIVE""]}]","",13.941,"GPT-3",1,"Ein tolles Restaurant mit einer großartigen Atmosphäre.","2024-01-21T08:24:05.659151Z"
201,100.0,29570892,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:11.344212Z","fixed","16d6f033-54b9-40a4-bdf6-9d472b2dfe47","[{""end"":36,""text"":""Restaurant"",""start"":26,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",4.741,"GPT-3",1,"Leider war ich von diesem Restaurant enttäuscht.","2024-01-21T08:24:11.344230Z"
202,100.0,29570897,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:18.462524Z","fixed","61d22782-a77d-4621-8a11-ec957dcf9e3f","","[{""end"":30,""text"":""Erfahrung war enttäuschend"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",6.013,"GPT-3",1,"Die Erfahrung war enttäuschend.","2024-01-21T08:24:18.462540Z"
203,100.0,29570905,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:39.236147Z","fixed","67ed6c96-2adb-43e4-bb8e-887288ddbbd0","[{""end"":9,""text"":""Suppe"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":54,""text"":""Hauptgericht"",""start"":42,""labels"":[""FOOD-POSITIVE""]}]","",19.921,"GPT-3",1,"Die Suppe war leider etwas fade, aber das Hauptgericht hat dafür umso besser geschmeckt.","2024-01-21T08:24:39.236164Z"
204,100.0,29570909,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:46.184263Z","fixed","9350dc0f-a987-49f0-ae09-3d6cafc85366","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",6.133,"GPT-3",1,"Das Personal war sehr aufmerksam und zuvorkommend.","2024-01-21T08:24:46.184282Z"
205,100.0,29570914,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:24:57.779289Z","fixed","f3099080-9d13-4be8-b47f-36b3517e9558","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":70,""text"":""Beleuchtung"",""start"":59,""labels"":[""AMBIENCE-NEGATIVE""]}]","",10.709,"GPT-3",1,"Das Restaurant hat eine interessante Einrichtung, aber die Beleuchtung könnte besser sein.","2024-01-21T08:24:57.779306Z"
206,100.0,29559267,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:29:48.588900Z","fixed","e0b0a1da-42d0-4a27-b3b6-8dc3273030c7","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.035,"GPT-3",1,"Der Service war sehr langsam und unfreundlich.","2024-01-20T13:29:48.588917Z"
207,100.0,29570917,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:25:03.636215Z","fixed","c7c497ad-5c95-47bc-8744-c44714b38387","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",5.032,"GPT-3",1,"Das Restaurant hat einen durchschnittlichen Eindruck hinterlassen.","2024-01-21T08:25:03.636233Z"
208,100.0,29570923,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:25:11.122751Z","fixed","cca0c548-3a1d-43c3-bad2-849b08e7a5af","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",6.445,"GPT-3",1,"Die Atmosphäre war sehr ungemütlich und laut.","2024-01-21T08:25:11.122769Z"
209,100.0,29570936,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:25:41.607034Z","fixed","328d00e9-60ad-4894-89c8-0c7c2fa7b1e5","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":49,""text"":""Atmosphäre"",""start"":39,""labels"":[""AMBIENCE-NEGATIVE""]}]","",29.313,"GPT-3",1,"Die Musik war viel zu laut und hat die Atmosphäre im Restaurant ruiniert.","2024-01-21T08:25:41.607052Z"
210,100.0,29570951,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:26:14.704202Z","fixed","4a5f8654-5e5a-46a1-9c4d-2b7bea53f27c","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":44,""text"":""Service"",""start"":37,""labels"":[""SERVICE-NEGATIVE""]}]","[{""end"":126,""text"":""positive Erfahrungen"",""start"":106,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",32.05,"GPT-3",1,"Die Preise sind angemessen, aber der Service war manchmal etwas langsam und unkoordiniert, obwohl es auch positive Erfahrungen gab.","2024-01-21T08:26:14.704219Z"
211,100.0,29558976,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:08:11.529568Z","fixed","1e9e6c45-4593-4b12-937d-2fab23f00f40","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",9.184,"GPT-3",1,"Das Essen war enttäuschend.","2024-01-20T13:08:11.529592Z"
212,100.0,29570957,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:26:33.449248Z","fixed","8c851cfa-5b30-482c-a8af-e2491aedcfa6","[{""end"":66,""text"":""Essen"",""start"":61,""labels"":[""FOOD-NEUTRAL""]},{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",17.704,"GPT-3",1,"Das Restaurant hat eine durchschnittliche Atmosphäre und das Essen ist auch durchschnittlich.","2024-01-21T08:26:33.449265Z"
213,100.0,29558958,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:06:36.688921Z","fixed","8a204baa-34ab-42d1-89c1-8c8df1a14434","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",2.291,"GPT-3",1,"Der Service war sehr unfreundlich und langsam.","2024-01-20T13:06:36.688938Z"
214,100.0,29570964,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:27:01.306991Z","fixed","682d4422-d68f-4639-9815-03157c123526","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":43,""text"":""Fleisch"",""start"":36,""labels"":[""FOOD-NEGATIVE""]},{""end"":90,""text"":""Ambiente"",""start"":82,""labels"":[""AMBIENCE-NEUTRAL""]}]","",26.759,"GPT-3",1,"Das Essen war sehr lecker, aber das Fleisch war nicht so gut wie erwartet und das Ambiente war durchschnittlich.","2024-01-21T08:27:01.307010Z"
215,100.0,29570976,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:27:26.408502Z","fixed","4f865f9a-5ef7-407d-9ad9-73e57911a3e6","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":50,""text"":""Kellner"",""start"":43,""labels"":[""SERVICE-NEGATIVE""]}]","",24.048,"GPT-3",1,"Der Service war durchschnittlich, aber der Kellner war unfreundlich.","2024-01-21T08:27:26.408522Z"
216,100.0,29570981,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:27:33.476301Z","fixed","2e998b13-fd75-4ba5-b1f8-5f0f3b3e805b","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",5.97,"GPT-3",1,"Die Musik war viel zu laut und störend.","2024-01-21T08:27:33.476318Z"
217,100.0,29570990,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:27:47.365420Z","fixed","ab5d37e0-3339-450a-a119-e095a148ff19","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":46,""text"":""Bedienung"",""start"":37,""labels"":[""SERVICE-POSITIVE""]},{""end"":124,""text"":""Restaurant"",""start"":114,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",12.909,"GPT-3",1,"Der Service war in Ordnung, aber die Bedienung war sehr nett und insgesamt hatte ich einen positiven Eindruck vom Restaurant.","2024-01-21T08:27:47.365435Z"
218,100.0,29571000,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:28:05.998666Z","fixed","c7612059-f15c-4795-93af-80701e7e533b","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-POSITIVE""]},{""end"":72,""text"":""Atmosphäre"",""start"":62,""labels"":[""AMBIENCE-NEUTRAL""]}]","",17.667,"GPT-3",1,"Das Personal war unfreundlich, das Essen war köstlich und die Atmosphäre war durchschnittlich.","2024-01-21T08:28:05.998683Z"
219,100.0,29571005,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:28:21.983799Z","fixed","e00b0d38-7c4a-458f-8043-32f2df631935","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":63,""text"":""Preise"",""start"":57,""labels"":[""PRICE-NEGATIVE""]}]","",15.15,"GPT-3",1,"Die Atmosphäre war sehr angenehm und gemütlich, aber die Preise waren etwas zu hoch.","2024-01-21T08:28:21.983821Z"
220,100.0,29571010,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:28:27.915312Z","fixed","fe3e3234-34e8-4bb4-b29f-faa561b07dab","[{""end"":9,""text"":""Steak"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.593,"GPT-3",1,"Das Steak war zäh und trocken.","2024-01-21T08:28:27.915328Z"
221,100.0,29571015,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:28:33.557256Z","fixed","cb8939da-082c-477d-935f-586f782af7a1","[{""end"":49,""text"":""Restaurant"",""start"":39,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",4.515,"GPT-3",1,"Ein rundum gelungener Besuch in diesem Restaurant.","2024-01-21T08:28:33.557276Z"
222,100.0,29571023,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:28:46.129855Z","fixed","5bae4b11-3494-490c-8024-7292978bd81e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":39,""text"":""Preis"",""start"":34,""labels"":[""PRICE-POSITIVE""]}]","",11.511,"GPT-3",1,"Das Essen war sehr lecker und der Preis angemessen.","2024-01-21T08:28:46.129877Z"
223,100.0,29558863,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:00:40.907939Z","fixed","8aea2ece-f0d6-4cfc-9964-ea4643bbd6cd","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",1.238,"GPT-3",1,"Das Essen war in Ordnung.","2024-01-20T13:00:40.907958Z"
224,100.0,29571035,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:29:04.958136Z","fixed","73ced526-0939-47b4-9df4-37e5f014a377","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":61,""text"":""Ambiente"",""start"":53,""labels"":[""AMBIENCE-POSITIVE""]}]","",17.819,"GPT-3",1,"Die Bedienung war leider sehr unfreundlich, aber das Ambiente war sehr angenehm.","2024-01-21T08:29:04.958155Z"
225,100.0,29558865,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:00:50.260279Z","fixed","858f9fff-03bf-46f2-9b7a-a3fae1ba7d29","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-NEUTRAL""]}]","",8.509,"GPT-3",1,"Das Personal war sehr freundlich und das Essen war in Ordnung.","2024-01-20T13:00:50.260301Z"
226,100.0,29559282,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:30:51.614259Z","fixed","8a735dbb-96b1-47df-b9b3-9be52c1893a4","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",1.572,"GPT-3",1,"Das Restaurant hat mich enttäuscht.","2024-01-20T13:30:51.614277Z"
227,100.0,29558979,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:08:20.727453Z","fixed","e6273570-055a-4627-8391-9abe36ad04b4","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",8.3,"GPT-3",1,"Das Essen war enttäuschend.","2024-01-20T13:08:20.727474Z"
228,100.0,29571037,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:29:14.030820Z","fixed","65a22555-d922-4d47-8059-ddfc02b47703","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.971,"GPT-3",1,"Die Atmosphäre war sehr ungemütlich und laut.","2024-01-21T08:29:14.030837Z"
229,100.0,29571040,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:29:19.947900Z","fixed","3cf7625b-7e16-4ccc-952b-aa36cee40f02","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",5.123,"GPT-3",1,"Der Service war unfreundlich und langsam.","2024-01-21T08:29:19.947918Z"
230,100.0,29571047,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:29:41.886787Z","fixed","d2266c35-6340-400f-943b-4f46417842d3","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":40,""text"":""Service"",""start"":33,""labels"":[""SERVICE-NEUTRAL""]},{""end"":127,""text"":""Preise"",""start"":121,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":104,""text"":""Eindruck"",""start"":96,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",20.744,"GPT-3",1,"Die Preise waren angemessen, der Service war in Ordnung und insgesamt hatte ich einen positiven Eindruck, obwohl ich die Preise etwas zu hoch fand.","2024-01-21T08:29:41.886805Z"
231,100.0,29571057,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:29:55.472449Z","fixed","929d07eb-205a-4fac-8f84-3179867e386d","[{""end"":56,""text"":""Atmosphäre"",""start"":46,""labels"":[""AMBIENCE-POSITIVE""]}]","[{""end"":23,""text"":""wirklich toller Ort"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",12.701,"GPT-3",1,"Ein wirklich toller Ort mit einer großartigen Atmosphäre.","2024-01-21T08:29:55.472473Z"
232,100.0,29571075,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:30:32.296219Z","fixed","ecae15ea-b040-45d3-80dd-9c97c5e0ffed","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":56,""text"":""Speisen"",""start"":49,""labels"":[""PRICE-NEGATIVE""]}]","",35.998,"GPT-3",1,"Die Preise sind angemessen und fair, aber manche Speisen könnten etwas günstiger sein.","2024-01-21T08:30:32.296235Z"
233,100.0,29559277,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:30:31.990436Z","fixed","5d2c44a4-313a-4d60-84fc-28d8ee96cf5d","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.945,"GPT-3",1,"Das Personal war sehr aufmerksam und freundlich.","2024-01-20T13:30:31.990460Z"
234,100.0,29571088,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:31:03.107948Z","fixed","f733e9b3-1a78-4bde-88cb-6a51b1ad1664","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":42,""text"":""Ambiente"",""start"":34,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":74,""text"":""Preise"",""start"":68,""labels"":[""PRICE-NEGATIVE""]}]","",29.992,"GPT-3",1,"Der Service war enttäuschend, das Ambiente war in Ordnung, aber die Preise waren zu hoch.","2024-01-21T08:31:03.107970Z"
235,100.0,29571091,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:31:08.689367Z","fixed","0a1f32ab-cf68-4348-abab-25630e2a8c9a","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",4.657,"GPT-3",1,"Das Restaurant war okay.","2024-01-21T08:31:08.689387Z"
236,100.0,29571102,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:31:22.963577Z","fixed","434c71dc-a446-46de-923c-e291508f0492","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",13.154,"GPT-3",1,"Die Speisen waren leider nicht besonders gut.","2024-01-21T08:31:22.963597Z"
237,100.0,29559226,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:24:44.837295Z","fixed","e0129074-0a4b-4f1c-926e-388d3febbb7d","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",2.651,"GPT-3",1,"Der Service war sehr unfreundlich.","2024-01-20T13:24:44.837312Z"
238,100.0,29571112,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:32:01.353451Z","fixed","25b7c483-23a1-40f0-b4af-5f709a25e16b","[{""end"":56,""text"":""Essen"",""start"":51,""labels"":[""FOOD-NEUTRAL""]},{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-CONFLICT""]}]","",37.461,"GPT-3",1,"Der Service war leider sehr unfreundlich, aber das Essen war in Ordnung und der Service danach war wieder gut.","2024-01-21T08:32:01.353475Z"
239,100.0,29559151,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:20:25.942970Z","fixed","82af2d14-630f-4447-a1a0-8b1ac7eeb03f","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",3.965,"GPT-3",1,"Das Ambiente war enttäuschend.","2024-01-20T13:20:25.942995Z"
240,100.0,29571121,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:32:44.897537Z","fixed","1824dde8-782a-4656-b231-ff5f0bc42a42","[{""end"":59,""text"":""Speisen"",""start"":52,""labels"":[""PRICE-POSITIVE""]}]","",61.766000000000005,"GPT-3",2,"Die Preise sind angemessen und für die Qualität der Speisen gerechtfertigt.","2024-01-21T08:33:31.941183Z"
