"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
61,100.0,30081984,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:38:36.081306Z","fixed","e0a77f11-1bb6-4e21-8f2b-e72b540789f8","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",6.009,"GPT-3",5,"Die Preise sind meiner Meinung nach zu hoch.","2024-02-01T09:38:36.081324Z"
62,100.0,30079155,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:54:37.988523Z","fixed","ae320eff-6a73-4e32-a6eb-9eb00f328139","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",10.224,"GPT-3",5,"Die Preise waren angemessen für die gebotene Qualität.","2024-02-01T08:54:37.988539Z"
63,100.0,30081995,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:38:41.636984Z","fixed","f083dab7-da7d-4854-bd7b-0a86c17352ad","[{""end"":37,""text"":""Restaurant"",""start"":27,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",4.687,"GPT-3",5,"Leider war unser Besuch im Restaurant enttäuschend.","2024-02-01T09:38:41.637004Z"
64,100.0,30077139,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:32:38.488301Z","fixed","c09aef50-6220-49e6-bf9d-de7d624db477","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.15,"GPT-3",5,"Die Preise waren angemessen.","2024-02-01T08:32:38.488318Z"
65,100.0,30079190,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:54:58.645941Z","fixed","a17ea820-4274-4688-8397-cca44ee3e74b","[{""end"":56,""text"":""Essens"",""start"":50,""labels"":[""PRICE-NEGATIVE""]}]","",19.773,"GPT-3",5,"Die Preise sind viel zu hoch für die Qualität des Essens.","2024-02-01T08:54:58.645962Z"
66,100.0,30081998,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:38:46.803448Z","fixed","c0e05876-9bc1-4546-8752-e30fc7f45654","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",4.323,"GPT-3",5,"Das Restaurant hat uns insgesamt enttäuscht.","2024-02-01T09:38:46.803470Z"
67,100.0,30079215,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:55:13.218962Z","fixed","d862053c-5dbf-4aff-b829-d4686a5167df","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":72,""text"":""Restaurant"",""start"":62,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",13.702,"GPT-3",5,"Die Preise waren angemessen, aber insgesamt waren wir von dem Restaurant enttäuscht.","2024-02-01T08:55:13.218982Z"
68,100.0,30076642,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:26:26.880986Z","fixed","a6100f2e-bbf2-458f-b3e7-19dd03c58c1e","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":47,""text"":""Preise"",""start"":41,""labels"":[""PRICE-POSITIVE""]}]","",10.696,"GPT-3",5,"Das Restaurant ist wirklich toll und die Preise sind angemessen.","2024-02-01T08:26:26.881005Z"
69,100.0,30077397,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:35:28.502538Z","fixed","32c7e893-8f34-4cf7-98da-59d8d4955538","[{""end"":40,""text"":""Atmosphäre"",""start"":30,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":54,""text"":""Essen"",""start"":49,""labels"":[""FOOD-POSITIVE""]}]","",9.799,"GPT-3",5,"Das Restaurant hat eine tolle Atmosphäre und das Essen war sehr lecker.","2024-02-01T08:35:28.502558Z"
70,100.0,30077417,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:35:41.125590Z","fixed","fad1af23-b024-49bd-b392-639c3467f5a1","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":34,""text"":""Essen"",""start"":29,""labels"":[""FOOD-POSITIVE""]},{""end"":63,""text"":""Service"",""start"":56,""labels"":[""SERVICE-NEGATIVE""]}]","",11.773,"GPT-3",5,"Die Atmosphäre war okay, das Essen war lecker, aber der Service ließ zu wünschen übrig.","2024-02-01T08:35:41.125607Z"
71,100.0,30079238,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:55:24.356200Z","fixed","5f46ae44-11a0-4627-b3ff-c76fcdf68d99","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":47,""text"":""Essen"",""start"":42,""labels"":[""FOOD-POSITIVE""]}]","",10.241,"GPT-3",5,"Die Atmosphäre war sehr gemütlich und das Essen köstlich.","2024-02-01T08:55:24.356221Z"
72,100.0,30082028,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:39:15.563652Z","fixed","9c72faf7-337f-4eb2-9599-d32f9ed211c1","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":36,""text"":""Preis"",""start"":31,""labels"":[""PRICE-NEGATIVE""]},{""end"":62,""text"":""Ambiente"",""start"":54,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":141,""text"":""Preis"",""start"":136,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":123,""text"":""wir einen positiven Eindruck"",""start"":95,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",27.883,"GPT-3",5,"Der Service war okay, aber der Preis war zu hoch, das Ambiente war schön, und insgesamt hatten wir einen positiven Eindruck, obwohl der Preis nicht perfekt war.","2024-02-01T09:39:15.563678Z"
73,100.0,30076850,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:28:57.877363Z","fixed","ac411caf-fc1c-401b-9fc7-46079e71f57b","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.407,"GPT-3",5,"Das Personal war sehr freundlich und zuvorkommend.","2024-02-01T08:28:57.877381Z"
74,100.0,30082055,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:39:43.458091Z","fixed","8445d1f2-130c-414d-b7a3-7d9b61ab3c00","[{""end"":12,""text"":""Location"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",27.001,"GPT-3",5,"Die Location ist sehr gemütlich und stilvoll eingerichtet.","2024-02-01T09:39:43.458107Z"
75,100.0,30082104,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:40:33.178551Z","fixed","fceab80d-a9c5-4041-a42b-7896b81f7860","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",48.879,"GPT-3",5,"Das Personal war unfreundlich und langsam.","2024-02-01T09:40:33.178569Z"
76,100.0,30076652,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:26:35.393885Z","fixed","82cf25f7-95c5-4457-a072-6820e9e93101","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",7.697,"GPT-3",5,"Die Preise sind angemessen.","2024-02-01T08:26:35.393914Z"
77,100.0,30082113,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:40:41.271252Z","fixed","802dc710-b079-4712-94d3-4a50ffcb1630","[{""end"":14,""text"":""Lautstärke"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.271,"GPT-3",5,"Die Lautstärke im Restaurant war unerträglich.","2024-02-01T09:40:41.271268Z"
78,100.0,30077432,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:35:50.967193Z","fixed","a1533408-5998-4b8d-af7d-1ed7be2b0460","[{""end"":40,""text"":""Atmosphäre"",""start"":30,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":54,""text"":""Essen"",""start"":49,""labels"":[""FOOD-POSITIVE""]}]","",9.008,"GPT-3",5,"Das Restaurant hat eine tolle Atmosphäre und das Essen war sehr lecker.","2024-02-01T08:35:50.967209Z"
79,100.0,30082119,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:40:46.179437Z","fixed","aaba172f-df0c-4854-877a-8d248b15ecd9","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.093,"GPT-3",5,"Der Service war sehr unfreundlich und langsam.","2024-02-01T09:40:46.179456Z"
80,100.0,30079255,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:55:39.037128Z","fixed","7cad1067-45bb-4d8d-9488-330f17409e7c","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-POSITIVE""]}]","",13.788,"GPT-3",5,"Die Preise sind angemessen und das Essen ist köstlich.","2024-02-01T08:55:39.037150Z"
81,100.0,30079266,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:55:46.414766Z","fixed","95f34a90-96d0-414b-8c49-a3493fc69a6b","[{""end"":40,""text"":""Atmosphäre"",""start"":30,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":54,""text"":""Essen"",""start"":49,""labels"":[""FOOD-POSITIVE""]}]","",6.422,"GPT-3",5,"Das Restaurant hat eine tolle Atmosphäre und das Essen war auch sehr gut.","2024-02-01T08:55:46.414805Z"
82,100.0,30079277,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:55:55.271916Z","fixed","2805088a-d8ae-47f6-9004-d1ce9b1b9c4d","[{""end"":52,""text"":""Qualität"",""start"":44,""labels"":[""PRICE-POSITIVE""]}]","",7.552,"GPT-3",5,"Die Preise sind angemessen für die gebotene Qualität.","2024-02-01T08:55:55.271935Z"
83,100.0,30076656,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:26:39.619896Z","fixed","b4d698ee-05f5-4390-987e-f5cb3696e9cd","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",3.441,"GPT-3",5,"Die Preise sind angemessen.","2024-02-01T08:26:39.619916Z"
84,100.0,30082127,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:40:51.787404Z","fixed","d7747755-4bba-4b71-90f6-7ba4aa95eaf2","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",4.749,"GPT-3",5,"Die Speisen waren okay, aber nicht besonders beeindruckend.","2024-02-01T09:40:51.787423Z"
85,100.0,30079288,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:56:04.881263Z","fixed","aa8a678a-9b7b-488f-a9b8-5a4bbb4f6cd5","[{""end"":56,""text"":""Essens"",""start"":50,""labels"":[""PRICE-NEGATIVE""]}]","",18.345,"GPT-3",5,"Die Preise sind viel zu hoch für die Qualität des Essens.","2024-02-01T11:43:53.306534Z"
86,100.0,30082133,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:40:58.079200Z","fixed","8913ec15-72fa-4dbc-9d1c-538b0eb2d2d6","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.43,"GPT-3",5,"Die Pizza war leider kalt und geschmacklos.","2024-02-01T09:40:58.079221Z"
87,100.0,30082140,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:41:02.546795Z","fixed","bc766b28-6133-4680-b52f-5eb8d5435a94","[{""end"":15,""text"":""Einrichtung"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",3.569,"GPT-3",5,"Die Einrichtung ist modern und gemütlich.","2024-02-01T09:41:02.546813Z"
88,100.0,30079338,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:56:48.497800Z","fixed","088654cc-7e37-4a36-af91-baad832edc0d","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":41,""text"":""Essen"",""start"":36,""labels"":[""FOOD-POSITIVE""]}]","",42.68,"GPT-3",5,"Die Preise waren angemessen und das Essen war jeden Cent wert.","2024-02-01T08:56:48.497827Z"
89,100.0,30079357,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:57:09.155165Z","fixed","21572fb1-c835-48b4-8806-01179fb7e6fc","[{""end"":38,""text"":""Essen"",""start"":33,""labels"":[""FOOD-NEUTRAL""]},{""end"":74,""text"":""Preise"",""start"":68,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":18,""text"":""Gesamteindruck"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",19.82,"GPT-3",5,"Der Gesamteindruck war okay, das Essen war durchschnittlich und die Preise etwas hoch.","2024-02-01T08:57:09.155194Z"
90,100.0,30082162,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:41:26.033063Z","fixed","d208e223-1d32-4dbd-b4ea-9d17fb7e975d","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",7.13,"GPT-3",5,"Der Service war sehr langsam und unfreundlich.","2024-02-01T09:41:26.033080Z"
91,100.0,30082173,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:41:36.662552Z","fixed","aa1922df-e3c5-4727-aa61-630ea94f9691","[{""end"":62,""text"":""Speisen"",""start"":55,""labels"":[""PRICE-NEGATIVE""]}]","",9.777,"GPT-3",5,"Die Preise sind definitiv zu hoch für die Qualität der Speisen.","2024-02-01T09:41:36.662581Z"
92,100.0,30079368,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:57:19.238955Z","fixed","929dbdc6-e8db-4413-887a-4b12a0529fd0","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":70,""text"":""Essen"",""start"":65,""labels"":[""FOOD-NEGATIVE""]}]","",9.257,"GPT-3",5,"Der Service war sehr freundlich und zuvorkommend, jedoch war das Essen leider nicht besonders gut.","2024-02-01T08:57:19.238976Z"
93,100.0,30079409,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:58:01.194430Z","fixed","798f4ce7-e5dc-4708-9b58-dd599d248adb","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":37,""text"":""Essen"",""start"":32,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":83,""text"":""waren wir enttäuscht"",""start"":63,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",41.131,"GPT-3",5,"Die Preise sind angemessen, das Essen war okay, aber insgesamt waren wir enttäuscht.","2024-02-01T08:58:01.194450Z"
94,100.0,30079430,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:58:13.816023Z","fixed","d4a258fc-bfa5-4f7d-a2c7-59912763f631","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":58,""text"":""Essen"",""start"":53,""labels"":[""FOOD-NEUTRAL""]}]","",11.78,"GPT-3",5,"Das Restaurant hat eine angenehme Atmosphäre und das Essen ist in Ordnung.","2024-02-01T08:58:13.816044Z"
95,100.0,30076784,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:28:16.678567Z","fixed","6fb01217-1f05-42f1-a7d2-04f7f360de6c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",15.009,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:28:16.678587Z"
96,100.0,30082185,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:41:47.264513Z","fixed","4aec35bb-565d-44aa-8692-e77a5d295863","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",9.744,"GPT-3",5,"Das Restaurant war okay, aber es gab nichts Besonderes.","2024-02-01T09:41:47.264533Z"
97,100.0,30082263,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:42:54.907956Z","fixed","969e9b33-bf87-4805-bb41-5c7c9f018c48","[{""end"":15,""text"":""Einrichtung"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",66.707,"GPT-3",5,"Die Einrichtung des Restaurants war schlicht und unauffällig.","2024-02-01T09:42:54.907974Z"
98,100.0,30082303,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:43:46.560597Z","fixed","cb4c7fc2-d531-4cbf-8354-d150c191242f","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-CONFLICT""]}]","",50.821,"GPT-3",5,"Das Restaurant war okay, aber es gab einige negative Punkte.","2024-02-01T09:43:46.560615Z"
99,100.0,30076790,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:28:21.129041Z","fixed","f97bd607-b554-43dd-a754-8ec07329318e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.671,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:28:21.129058Z"
100,100.0,30079447,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:58:30.336022Z","fixed","fdeb9e57-6617-4a0d-a0bb-95da1bb9e06c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":41,""text"":""Service"",""start"":34,""labels"":[""SERVICE-NEGATIVE""]}]","",15.708,"GPT-3",5,"Das Essen war ungenießbar und der Service katastrophal.","2024-02-01T08:58:30.336039Z"
101,100.0,30082326,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:44:08.793080Z","fixed","df036245-ff84-4b00-8ea8-73b7615ed2e4","[{""end"":29,""text"":""Vorspeisen"",""start"":19,""labels"":[""PRICE-NEGATIVE""]},{""end"":69,""text"":""Hauptgerichte"",""start"":56,""labels"":[""PRICE-POSITIVE""]}]","",21.343,"GPT-3",5,"Die Preise für die Vorspeisen sind etwas hoch, aber die Hauptgerichte sind ihr Geld wert.","2024-02-01T09:44:08.793107Z"
102,100.0,30079469,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:58:55.341913Z","fixed","a3829718-22d4-4067-82ec-a3858bd379c1","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":62,""text"":""Essen"",""start"":57,""labels"":[""FOOD-NEGATIVE""]}]","",24.17,"GPT-3",5,"Der Service war sehr aufmerksam und freundlich, aber das Essen ließ zu wünschen übrig.","2024-02-01T08:58:55.341931Z"
103,100.0,30082338,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:44:21.568935Z","fixed","ac3b5217-48ba-40c1-a522-23a63ac0d750","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":43,""text"":""Preise"",""start"":37,""labels"":[""PRICE-NEGATIVE""]}]","",11.894,"GPT-3",5,"Der Service war in Ordnung, aber die Preise waren etwas hoch.","2024-02-01T09:44:21.568954Z"
104,100.0,30082361,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:44:54.049191Z","fixed","67ebce22-aa66-4435-a9ab-956ccc428ac8","[{""end"":92,""text"":""Atmosphäre"",""start"":82,""labels"":[""AMBIENCE-POSITIVE""]}]","",31.621,"GPT-3",5,"Das Restaurant hat eine außergewöhnlich schöne und zur richtigen Zeit auch ruhige Atmosphäre.","2024-02-01T09:44:54.049210Z"
105,100.0,30077242,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:33:42.323822Z","fixed","b411bca7-06f9-412b-9677-c43954fe7b0b","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",3.41,"GPT-3",5,"Das Restaurant war okay, aber nichts Besonderes.","2024-02-01T08:33:42.323842Z"
106,100.0,30082388,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:45:19.171428Z","fixed","32f68757-6f61-4028-ae9d-7990151bad50","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":69,""text"":""Service"",""start"":62,""labels"":[""SERVICE-POSITIVE""]},{""end"":119,""text"":""Preis-Leistungs-Verhältnis"",""start"":93,""labels"":[""PRICE-NEUTRAL""]}]","",24.235,"GPT-3",5,"Die Atmosphäre war leider nicht besonders gemütlich, aber der Service war freundlich und das Preis-Leistungs-Verhältnis war in Ordnung.","2024-02-01T09:45:19.171448Z"
107,100.0,30082390,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:45:20.427660Z","fixed","604c7284-0f48-45e9-99c8-0a9b2dd584b0","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":45,""text"":""Ambiente"",""start"":37,""labels"":[""AMBIENCE-NEGATIVE""]}]","",14.524000000000001,"GPT-3",5,"Der Service war in Ordnung, aber das Ambiente könnte besser sein.","2024-02-01T09:45:37.392587Z"
108,100.0,30079488,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:59:13.624240Z","fixed","ac0a3f71-4762-4661-8987-596eec628e55","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":45,""text"":""Service"",""start"":38,""labels"":[""SERVICE-NEGATIVE""]}]","",17.463,"GPT-3",5,"Die Preise waren angemessen, aber der Service war enttäuschend.","2024-02-01T08:59:13.624262Z"
109,100.0,30082428,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:45:51.223866Z","fixed","670b8ef2-8ebc-4c1f-ba89-624d654f645d","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",10.299,"GPT-3",5,"Das Personal war sehr freundlich und aufmerksam.","2024-02-01T09:45:51.223885Z"
110,100.0,30082445,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:46:05.404527Z","fixed","806b4ebb-161d-43f5-b8a9-987d839b8afc","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",13.349,"GPT-3",5,"Die Preise sind viel zu hoch.","2024-02-01T09:46:05.404546Z"
111,100.0,30079512,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:59:35.600927Z","fixed","46415741-763b-438b-9dd1-4f2e71f90e87","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":37,""text"":""Essen"",""start"":32,""labels"":[""FOOD-NEUTRAL""]}]","",21.169,"GPT-3",5,"Der Service war in Ordnung, das Essen war durchschnittlich.","2024-02-01T08:59:35.600953Z"
112,100.0,30082462,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:46:22.837359Z","fixed","67e7c8ad-a793-47b2-b171-df714385cc85","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",16.563,"GPT-3",5,"Die Preise waren weder besonders günstig noch übermäßig teuer.","2024-02-01T09:46:22.837378Z"
113,100.0,30082501,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:46:58.366010Z","fixed","af095015-7211-4a61-ad45-868b9b8bb6b0","[{""end"":41,""text"":""Preise"",""start"":35,""labels"":[""PRICE-NEGATIVE""]}]","",34.687,"GPT-3",5,"Für das, was man bekommt, sind die Preise definitiv zu hoch.","2024-02-01T09:46:58.366030Z"
114,100.0,30079567,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:00:21.912464Z","fixed","0e2eefd0-0166-44a5-b429-eec4e0ea6e17","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-CONFLICT""]}]","",45.457,"GPT-3",5,"Das Essen ist zwar etwas teurer, aber die Qualität rechtfertigt den Preis.","2024-02-01T09:00:21.912483Z"
