agreement,annotation_id,annotator,aspect_available_without_judgement,created_at,few_shot_condtion,id,label-explicit,label-implicit,lead_time,model,split,text,two_or_more_sentences,updated_at
100.0,29394662,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:57:36.215039Z,random,066d6eb7-8c19-4097-8361-cca934b33904,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,26.093,Llama70B,1,Die Bedienung war freundlich und zuvorkommend.,,2024-01-17T14:57:36.215059Z
100.0,29394670,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:57:42.301462Z,random,1d917807-c121-4f9d-a208-57cac0553927,"[{""end"":25,""text"":""Ambiente"",""start"":17,""labels"":[""AMBIENCE-POSITIVE""]}]",,5.159,Llama70B,1,Ein sehr schönes Ambiente in dem man sich wohl fühlt.,,2024-01-17T14:57:42.301483Z
100.0,29394727,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:58:43.935460Z,random,f0ced962-09bd-4103-bc9b-30972102e13c,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,60.583,Llama70B,1,"Das Essen war gut, aber nicht besonders.",,2024-01-17T14:58:43.935480Z
100.0,29394733,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:58:51.540352Z,random,76ee0127-3a5b-4bab-b03a-ba270d6065c0,"[{""end"":42,""text"":""Restaurant"",""start"":32,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]",,6.551,Llama70B,1,Wir sind sehr zufrieden mit dem Restaurant und werden wieder kommen.,,2024-01-17T14:58:51.540374Z
100.0,29394770,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:00:02.580326Z,random,7801dcb9-d6a3-44f4-a5d2-bdc562830863,"[{""end"":22,""text"":""Service"",""start"":15,""labels"":[""SERVICE-NEGATIVE""]}]",,70.109,Llama70B,1,Leider war der Service nicht sehr freundlich.,,2024-01-17T15:00:02.580351Z
100.0,29394777,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:00:12.983790Z,random,b6c676b4-222b-46bb-950c-6cca2bfb3a96,"[{""end"":7,""text"":""Service"",""start"":0,""labels"":[""SERVICE-POSITIVE""]},{""end"":30,""text"":""Ambiente"",""start"":22,""labels"":[""AMBIENCE-NEGATIVE""]}]",,9.356,Llama70B,1,"Service war sehr gut, Ambiente eher schlecht.",,2024-01-17T15:00:12.983810Z
100.0,29394787,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:00:23.739417Z,random,ae905e9a-4ec8-4a35-af33-14055c4de8b5,,"[{""end"":34,""text"":""schönen Abend und"",""start"":17,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",9.847,Llama70B,1,Wir hatten einen schönen Abend und kommen gerne wieder.,,2024-01-17T15:00:23.739434Z
100.0,29394791,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T15:00:38.890612Z,random,df5ee711-f5a4-4f7f-b2e6-496afb42db6f,"[{""end"":8,""text"":""Ambiente"",""start"":0,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":37,""text"":""Preise"",""start"":31,""labels"":[""PRICE-NEGATIVE""]}]",,26.0,Llama70B,1,"Ambiente wie in einer Kantine, Preise wie in einem Nobelrestaurant.",,2024-01-17T15:00:54.470091Z
100.0,29394807,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:01:01.756314Z,random,42c2d1e5-afb1-4e82-9061-f96453b21226,"[{""end"":11,""text"":""Haloumi"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,3.893,Llama70B,1,Die Haloumi war lecker.,,2024-01-17T15:01:01.756330Z
100.0,29394813,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:01:07.909984Z,random,d692918e-fc8c-40b3-a5a9-3d259adca5e9,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,5.225,Llama70B,1,Die Bedienung war schnell und freundlich.,,2024-01-17T15:01:07.910001Z
100.0,29394827,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T15:01:30.751622Z,random,42812417-85e9-4f74-b28e-66884b92e0f3,"[{""end"":49,""text"":""Fischgericht"",""start"":37,""labels"":[""PRICE-NEGATIVE""]}]",,21.773,Llama70B,1,"Dieser Preis ist mit 10,50 € für ein Fischgericht viel zu teuer.",,2024-01-17T15:01:30.751639Z
100.0,29394829,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T15:01:34.699239Z,random,3d5337a5-1650-44f9-ad30-6674187cab43,,,3.053,Llama70B,1,Mit Reservierung.,,2024-01-17T15:01:34.699264Z
100.0,29394831,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:01:38.602661Z,random,e48b9e11-6214-46b1-84f6-1ce4192b6587,"[{""end"":22,""text"":""Essen"",""start"":17,""labels"":[""FOOD-POSITIVE""]}]",,3.0,Llama70B,1,Es war ein gutes Essen.,,2024-01-17T15:01:38.602684Z
100.0,29394835,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:01:44.870327Z,random,fbd8baad-37de-4be4-a0b1-7e8c4052cff2,,,5.278,Llama70B,1,Ein gemischter Eindruck bleibt.,,2024-01-17T15:01:44.870346Z
100.0,29394856,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:02:03.738876Z,random,9b741f30-7440-4874-963c-664e55c4d334,"[{""end"":17,""text"":""Ambiente"",""start"":9,""labels"":[""AMBIENCE-NEGATIVE""]}]",,17.814,Llama70B,1,Auch das Ambiente gefiel uns nicht.,,2024-01-17T15:02:03.738892Z
100.0,29394873,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:02:22.668559Z,random,a6bbaabb-7790-4a4e-af3b-3eac83a09296,"[{""end"":46,""text"":""Preis"",""start"":41,""labels"":[""PRICE-NEGATIVE""]},{""end"":36,""text"":""Fisch"",""start"":31,""labels"":[""FOOD-NEGATIVE""]}]",,17.896,Llama70B,1,"Aber es ist klar, dass man für Fisch und Preis besser anderswo sucht.",,2024-01-17T15:02:22.668575Z
100.0,29395414,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:15:57.863400Z,random,d4f51dcd-54be-4218-9fb7-e64bfe700e80,,"[{""end"":17,""text"":""Einfach nur super"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",21.538,Llama70B,2,Einfach nur super.,,2024-01-17T15:15:57.863419Z
100.0,29395740,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:21:47.910088Z,random,2da4b97d-5fa4-486a-9265-0bf320d84297,"[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,346.957,Llama70B,2,Die Atmosphäre ist sehr laut und die Tische stehen eng beisammen.,,2024-01-17T15:21:47.910108Z
100.0,29395835,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:23:24.279515Z,random,c6f3b41c-6ec6-4c71-95ae-774b10e1cf1c,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,68.616,Llama70B,2,"Das Essen war super, aber es dauerte ungewöhnlich lange bis wir bedient wurden.",,2024-01-17T15:23:24.279534Z
100.0,29395873,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:23:51.628637Z,random,d22fc6f5-f249-4cbe-831e-56854dbe5547,"[{""end"":8,""text"":""Ambiente"",""start"":0,""labels"":[""AMBIENCE-NEUTRAL""]}]",,5.298,Llama70B,2,Ambiente war okay.,,2024-01-17T15:23:51.628654Z
100.0,29395887,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:24:09.816437Z,random,21adbb74-3040-4e30-a3c9-8a3a711257e2,,,10.463,Llama70B,2,"Wir waren im Garten sitzen, da war es etwas ruhiger.",,2024-01-17T15:24:09.816459Z
100.0,29395905,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:24:26.234451Z,random,7ed0937a-cf09-48ba-9399-f57cf9c9cf0f,"[{""end"":20,""text"":""Restaurant"",""start"":10,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":40,""text"":""Bedienung"",""start"":31,""labels"":[""SERVICE-NEGATIVE""]}]",,8.039,Llama70B,2,"Ein gutes Restaurant, aber die Bedienung war schlecht.",,2024-01-17T15:24:26.234474Z
100.0,29395909,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:24:31.969622Z,random,73b6531a-4998-4b5b-b0b7-b92590df950e,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,4.084,Llama70B,2,Die Bedienung war sehr freundlich und schnell.,,2024-01-17T15:24:31.969638Z
100.0,29395921,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:24:43.056604Z,random,cbbe427d-6968-4dd0-8a91-e8a601e0e4a6,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]",,10.218,Llama70B,2,Die Preise sind ok.,,2024-01-17T15:24:43.056629Z
100.0,29395927,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:24:48.459934Z,random,b2591cdc-b67f-480f-b369-56d1d7b20d3a,"[{""end"":13,""text"":""Preisleistung"",""start"":0,""labels"":[""PRICE-POSITIVE""]}]",,4.607,Llama70B,2,Preisleistung ist gut.,,2024-01-17T15:24:48.459951Z
100.0,29395960,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:19.339684Z,random,26f1dc85-993e-4f78-8a88-d30937bf1d62,"[{""end"":12,""text"":""LOC"",""start"":9,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]",,30.083,Llama70B,2,Auch der LOC ist nicht mehr das was er mal war.,,2024-01-17T15:25:19.339698Z
100.0,29395975,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:28.818974Z,random,9a9746d5-2120-48d6-86d1-d4c26683786f,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,8.719,Llama70B,2,"Die Preise sind auch für die LOC-Location, sehr fair.",,2024-01-17T15:25:28.819001Z
100.0,29395979,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:32.913754Z,random,b8f3963b-0fba-4194-b789-9499eb2b03fd,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,3.306,Llama70B,2,Das Essen war fantastisch.,,2024-01-17T15:25:32.913771Z
100.0,29395990,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:39.557246Z,random,17fc537d-ec3e-4502-a1fc-e92486e1cd38,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,12.03,Llama70B,2,Die Preise sind angemessen.,,2024-01-21T15:45:48.475168Z
100.0,29395999,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:46.870782Z,random,ad3a6ed4-93af-4332-aae3-e4d8929c2795,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":36,""text"":""Atmosphäre"",""start"":26,""labels"":[""AMBIENCE-POSITIVE""]}]",,6.505,Llama70B,2,"Das Essen war lecker, die Atmosphäre ist gemütlich.",,2024-01-17T15:25:46.870803Z
100.0,29396009,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:25:54.425941Z,random,cf3bc10f-fa58-4ed3-862f-3429940d0bba,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":37,""text"":""Preise"",""start"":31,""labels"":[""PRICE-POSITIVE""]}]",,6.737,Llama70B,2,"Das Essen war lecker, aber die Preise sind zu hoch.",,2024-01-17T15:25:54.425961Z
100.0,29396060,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:26:46.190556Z,random,c852d6ca-5734-495a-be75-7cb45be1b0e0,"[{""end"":15,""text"":""Mitarbeiter"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,50.98,Llama70B,2,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,,2024-01-17T15:26:46.190574Z
100.0,29396075,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T15:26:59.282435Z,random,1c0f455f-c6b8-406b-98bf-d04e9fe67b60,,,12.322,Llama70B,2,"Selbst wenn man bedenkt, dass es sich um eine Drei-Sterne-Küche handelt.",,2024-01-17T15:26:59.282453Z
100.0,29396083,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:27:04.743021Z,random,75d548eb-2fa1-49d3-970e-cacc753be1fd,,"[{""end"":28,""text"":""schlechte Erfahrungen"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",4.66,Llama70B,2,Leider schlechte Erfahrungen gemacht!,,2024-01-17T15:27:04.743037Z
100.0,29396093,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:27:13.386402Z,random,e76f70dd-05bd-415e-a14d-1021690da7dc,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,13.475,Llama70B,2,Das Essen war sehr gut.,,2024-01-21T15:18:02.043403Z
100.0,29396098,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:27:19.086554Z,random,af1d390b-f923-4d7d-bc7c-9f789696dcdf,"[{""end"":20,""text"":""Ambiente"",""start"":12,""labels"":[""AMBIENCE-POSITIVE""]}]",,4.9,Llama70B,2,Ein schönes Ambiente.,,2024-01-17T15:27:19.086578Z
100.0,29396126,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:27:48.581852Z,random,05f0b179-9d36-4dfa-85b7-c7b9ae2c28e5,"[{""end"":25,""text"":""Kaffee mit Eiscreme"",""start"":6,""labels"":[""PRICE-NEUTRAL""]}]",,28.728,Llama70B,2,"Einen Kaffee mit Eiscreme für 4,50 Euro zu bezahlen ist in Ordnung.",,2024-01-17T15:27:48.581872Z
100.0,29396174,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:28:47.306698Z,random,134e92cb-88f1-42ec-b062-68bbbf38faff,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]",,57.806,Llama70B,2,"Der Service ist nicht so schlecht, aber auch nicht gut.",,2024-01-17T15:28:47.306712Z
100.0,29396185,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:28:59.674730Z,random,3a3b59c5-fa8e-4b58-b02b-9bedffd066e4,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":36,""text"":""Preis"",""start"":31,""labels"":[""PRICE-NEUTRAL""]}]",,11.568,Llama70B,2,Das Essen ist sehr gut und der Preis angemessen.,,2024-01-17T15:28:59.674747Z
100.0,29396195,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:29:11.694905Z,random,3a1a8fc0-4447-4374-82a1-5c35eacde9b3,"[{""end"":17,""text"":""Bedienung"",""start"":8,""labels"":[""SERVICE-NEGATIVE""]}]",,11.18,Llama70B,2,Bei der Bedienung könnte man sich wohl etwas mehr Mühe geben.,,2024-01-17T15:29:11.694923Z
100.0,29390233,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:43:05.070912Z,random,684ae47b-dbbe-4506-9779-6dbbea496014,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,9.049,Llama70B,2,"Das Essen war auch gut, allerdings nichts Besonderes.",,2024-01-17T13:43:05.070935Z
100.0,29396212,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:29:23.329431Z,random,05496162-5864-42e7-ab0d-5f8e48f8d514,"[{""end"":14,""text"":""Preis\/Leistung"",""start"":0,""labels"":[""PRICE-POSITIVE""]}]",,10.831,Llama70B,2,Preis/Leistung stimmt.,,2024-01-17T15:29:23.329449Z
100.0,29396228,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:29:36.300419Z,random,bcfcdd29-575f-4b07-abae-d05f28c1d6a9,"[{""end"":38,""text"":""Gerichten"",""start"":29,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":11,""text"":""schöner"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",12.173,Llama70B,2,Ein schöner Abend mit tollen Gerichten.,,2024-01-17T15:29:36.300442Z
100.0,29396242,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:29:47.550688Z,random,04b2a63c-2a0d-4b61-b701-4e83256ab670,"[{""end"":61,""text"":""Ambiente"",""start"":53,""labels"":[""AMBIENCE-POSITIVE""]}]",,10.463,Llama70B,2,Wir waren gestern Abend zu viert dort und fanden das Ambiente sehr schön.,,2024-01-17T15:29:47.550707Z
100.0,29396253,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:29:54.528804Z,random,aabebdf9-2524-41de-8d40-1ad087c8cb75,"[{""end"":65,""text"":""Essen"",""start"":60,""labels"":[""FOOD-POSITIVE""]}]",,6.213,Llama70B,2,"Das Lokal ist sehr klein, man sitzt eng beisammen, aber das Essen war gut.",,2024-01-17T15:29:54.528820Z
100.0,29396260,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:30:00.360590Z,random,1256e2e9-5c0a-4c47-9077-81b3339dfb91,"[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,4.748,Llama70B,2,Das Servicepersonal war freundlich und hilfsbereit.,,2024-01-17T15:30:00.360607Z
100.0,29396308,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:30:36.144431Z,random,122b93cc-6891-4b36-9e10-8027935becb6,"[{""end"":37,""text"":""Service-Niveau"",""start"":23,""labels"":[""SERVICE-POSITIVE""]}]",,35.008,Llama70B,2,Überhaupt hat sich das Service-Niveau verbessert.,,2024-01-17T15:30:36.144447Z
100.0,29396350,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:31:13.752003Z,random,3b9732a4-8650-441b-8918-da53678eea52,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,43.161,Llama70B,2,Die Preise sind sehr hoch.,,2024-01-21T15:18:25.806296Z
100.0,29396375,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:31:28.763542Z,random,d712498f-4915-488f-a8d5-9fcee483c1ec,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,14.231,Llama70B,2,Die Preise sind überteuert.,,2024-01-17T15:31:28.763560Z
100.0,29396415,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:31:53.126547Z,random,957180cb-1114-4f5a-8c1d-87d3b22c6f56,"[{""end"":59,""text"":""Gerichte"",""start"":51,""labels"":[""FOOD-POSITIVE""]},{""end"":125,""text"":""Leuten"",""start"":119,""labels"":[""SERVICE-POSITIVE""]}]",,23.482,Llama70B,2,"Zu der Zeit war es noch nicht so ausgefallen, aber Gerichte waren lecker und serviert wurden sie von sehr freundlichen Leuten.",,2024-01-17T15:31:53.126564Z
100.0,29396425,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:31:58.549539Z,random,d605afd9-9850-4e5e-9878-471477cd3043,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,4.608,Llama70B,2,Der Service war gut.,,2024-01-17T15:31:58.549554Z
100.0,29396472,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:32:44.143326Z,random,b3b49472-54f9-4388-a6bc-73337a902f0d,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,44.756,Llama70B,2,Das Essen war lecker.,,2024-01-17T15:32:44.143343Z
100.0,29396485,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:33:00.334341Z,random,57383db8-5bec-484c-8708-e49fededdef9,"[{""end"":32,""text"":""Tasse"",""start"":27,""labels"":[""PRICE-NEUTRAL""]}]",,15.227,Llama70B,2,"Auch der Preis, 2,40 € pro Tasse war in Ordnung.",,2024-01-17T15:33:00.334362Z
100.0,29396497,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:33:14.392299Z,random,9455bf2a-d4b3-4d39-94d5-3f05e3cc6c7f,"[{""end"":21,""text"":""Atmosphäre"",""start"":11,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":49,""text"":""Personal"",""start"":41,""labels"":[""SERVICE-POSITIVE""]},{""end"":68,""text"":""Preis\/Leistung"",""start"":54,""labels"":[""PRICE-NEUTRAL""]}]",,13.275,Llama70B,2,"Großartige Atmosphäre, sehr freundliches Personal und Preis/Leistung OK.",,2024-01-17T15:33:14.392315Z
100.0,29396504,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:33:21.233182Z,random,e8946e1f-ff74-461c-b743-0a85dc6e2912,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,5.914,Llama70B,2,Die Preise sind sehr hoch.,,2024-01-17T15:33:21.233199Z
100.0,29396525,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:33:46.853530Z,random,4fc0a85d-c489-4771-af61-51ba89b36281,"[{""end"":27,""text"":""Bedienung"",""start"":18,""labels"":[""SERVICE-POSITIVE""]},{""end"":90,""text"":""Essens"",""start"":84,""labels"":[""FOOD-NEGATIVE""]}]",,24.837,Llama70B,2,"Wir waren mit der Bedienung sehr zufrieden, aber nicht so sehr von der Qualität des Essens, das wir bestellt hatten.",,2024-01-17T15:33:46.853546Z
100.0,29396540,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:33:56.537573Z,random,51877f69-4861-454c-ae7b-9ab0b6cc8602,"[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,8.79,Llama70B,2,Die Atmosphäre ist aber auch nicht so toll.,,2024-01-17T15:33:56.537596Z
100.0,29396564,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:34:18.085660Z,random,2ea0f405-8e50-4e60-a5f2-e69b93c1408c,,"[{""end"":8,""text"":""teuer"",""start"":3,""labels"":[""PRICE-NEGATIVE-no-phrase""]},{""end"":20,""text"":""langsam"",""start"":13,""labels"":[""SERVICE-NEGATIVE-no-phrase""]},{""end"":37,""text"":""unfreundlich"",""start"":25,""labels"":[""SERVICE-NEGATIVE-no-phrase""]}]",20.7,Llama70B,2,"Zu teuer, zu langsam, zu unfreundlich.",,2024-01-17T15:34:18.085682Z
100.0,29396567,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:34:22.364074Z,random,18efc2bf-d966-4539-a616-357a5536ad1f,"[{""end"":35,""text"":""Service"",""start"":28,""labels"":[""SERVICE-POSITIVE""]}]",,3.444,Llama70B,2,Herzlicher und freundlicher Service.,,2024-01-17T15:34:22.364090Z
100.0,29396573,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T15:34:28.663295Z,random,67a4a400-5894-473c-aad9-51ff1522141b,,,5.484,Llama70B,2,"Wir haben uns für 27,50 Euro satt gegessen.",,2024-01-17T15:34:28.663311Z
100.0,29396581,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:34:36.363436Z,random,5887675f-768a-4e55-8b11-977412fb1a68,"[{""end"":26,""text"":""Bedienung"",""start"":17,""labels"":[""SERVICE-POSITIVE""]},{""end"":54,""text"":""Ambiente"",""start"":46,""labels"":[""AMBIENCE-POSITIVE""]}]",,6.892,Llama70B,2,Immerhin war die Bedienung freundlich und das Ambiente ist schön.,,2024-01-17T15:34:36.363457Z
100.0,29396587,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:34:40.782814Z,random,1e32508d-251b-4d3a-98d8-f6f5d904aab2,"[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]",,3.619,Llama70B,2,Der Preis ist ok.,,2024-01-17T15:34:40.782832Z
100.0,29396601,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T15:34:57.149345Z,random,5d9c8d1b-c37c-4ad2-88bb-ec02f3837263,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":21,""text"":""Essen"",""start"":16,""labels"":[""FOOD-POSITIVE""]}]",,15.296,Llama70B,2,"Was Service und Essen angeht, war ich sehr zufrieden.",,2024-01-17T15:34:57.149360Z
